NAME,Year,state,county,Total_population,Households,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE Estimate!!Total:!!Households with one or more people under 18 years:,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE Estimate!!Total:!!Households with one or more people under 18 years:!!Family households:!!Married-couple family,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE Estimate!!Total:!!Households with no people under 18 years:!!Family households:!!Married-couple family,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:!!Less than high school graduate:,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:!!High school graduate (includes equivalency):,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:!!Some college or associate's degree:,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:!!Bachelor's degree or higher:,POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months below poverty level:,POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months below poverty level:!!In married-couple family:,"POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months below poverty level:!!In other family:!!Male householder, no spouse present:","POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months below poverty level:!!In other family:!!Female householder, no spouse present:",POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months at or above poverty level:,POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!In married-couple family:,"POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!In other family:!!Male householder, no spouse present:","POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!In other family:!!Female householder, no spouse present:",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!Less than high school graduate,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!High school graduate (includes equivalency),"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!Some college, associate's degree",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!Bachelor's degree or higher,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other families:!!Female householder, no spouse present:!!Less than high school graduate","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other families:!!Female householder, no spouse present:!!High school graduate (includes equivalency)","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other families:!!Female householder, no spouse present:!!Some college, associate's degree","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other families:!!Female householder, no spouse present:!!Bachelor's degree or higher",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!Less than high school graduate,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!High school graduate (includes equivalency),"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!Some college, associate's degree",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!Bachelor's degree or higher,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other families:!!Female householder, no spouse present:!!Less than high school graduate","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other families:!!Female householder, no spouse present:!!High school graduate (includes equivalency)","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other families:!!Female householder, no spouse present:!!Some college, associate's degree","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other families:!!Female householder, no spouse present:!!Bachelor's degree or higher",Median_household_income,population_2014,5_year_population_growth,Married_couple_households_with_one_or_more_children_as_proportion_of_all_households,Married_couple_households_with_one_or_more_children_as_proportion_of_all_households_with_one_or_more_children,Proportion_of_children_below_poverty_level,Proportion_of_children_in_married_couple_families_below_poverty_level,Proportion_of_children_in_female_householder_families_below_poverty_level,Proportion_of_children_in_male_householder_families_below_poverty_level,Proportion_of_married-couple_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_female-householder_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_individuals_25+y/o_who_did_not_graduate_high_school,Proportion_of_individuals_25+y/o_whose_highest_education_level_=_high_school_graduate/equivalent,Proportion_of_individuals_25+_y/o_whose_highest_education_level_=_some_college/associate's_degree,Proportion_of_individuals_25+_y/o_whose_highest_education_level_=_bachelor's_degree_or_higher
"Fayette County, Illinois",2019.0,17.0,51.0,21565.0,7737.0,2193.0,1433.0,2778.0,15303.0,2479.0,6146.0,4951.0,1727.0,1112.0,483.0,110.0,519.0,3176.0,2502.0,299.0,375.0,57.0,172.0,84.0,12.0,54.0,108.0,101.0,5.0,411.0,1489.0,1414.0,572.0,27.0,168.0,162.0,39.0,46650.0,22041.0,-0.02159611632866021,0.1852139071991728,0.6534427724578203,0.2593283582089552,0.16180904522613065,0.5805369127516778,0.26894865525672373,0.12179487179487179,0.10355207706201083,0.056074766355140186,0.02054794520547945,0.6666666666666666,0.391304347826087,0.3840304182509506,0.11363636363636363,0.16199438018689147,0.40162059726850946,0.3235313337254133,0.11285368881918578
"Logan County, Illinois",2019.0,17.0,107.0,29003.0,10797.0,2831.0,2023.0,3538.0,20373.0,2299.0,7196.0,6819.0,4059.0,650.0,182.0,25.0,443.0,4878.0,3953.0,332.0,593.0,25.0,57.0,54.0,24.0,85.0,52.0,58.0,2.0,171.0,1732.0,1793.0,1705.0,35.0,208.0,264.0,153.0,57308.0,30047.0,-0.034745565281059654,0.18736686116513845,0.7145884846344048,0.11758321273516642,0.044014510278113664,0.4276061776061776,0.0700280112044818,0.12755102040816327,0.03186137506987144,0.029236599891716297,0.013880855986119144,0.7083333333333334,0.2,0.18012422360248448,0.012903225806451613,0.11284543268050852,0.3532125852844451,0.3347077013694596,0.1992342806655868
"Saline County, Illinois",2019.0,17.0,165.0,23994.0,9972.0,3122.0,1823.0,3046.0,17113.0,2278.0,4702.0,6845.0,3288.0,1447.0,478.0,78.0,891.0,3591.0,2617.0,313.0,661.0,112.0,112.0,163.0,83.0,76.0,235.0,265.0,23.0,257.0,781.0,2178.0,1183.0,34.0,177.0,279.0,162.0,44090.0,24876.0,-0.0354558610709117,0.18281187324508624,0.5839205637411915,0.2872171496625645,0.1544426494345719,0.5740979381443299,0.19948849104859334,0.3035230352303523,0.12541993281075028,0.06962836394703119,0.06556082148499211,0.6909090909090909,0.5703883495145631,0.48713235294117646,0.12432432432432433,0.13311517559749897,0.27476187693566295,0.39998831297843745,0.19213463448840062
"Lake County, Illinois",2019.0,17.0,97.0,701473.0,246122.0,90926.0,68192.0,76607.0,457676.0,42861.0,95007.0,112368.0,207440.0,17801.0,6190.0,1374.0,10237.0,151931.0,123178.0,8814.0,19939.0,1101.0,1357.0,786.0,926.0,1402.0,1710.0,1600.0,601.0,9449.0,19759.0,31821.0,79600.0,1827.0,4757.0,6471.0,7024.0,89427.0,703170.0,-0.0024133566562850595,0.2770658453937478,0.7499725051140488,0.10487710036999505,0.047847999505287245,0.3392431071049841,0.1348645465253239,0.10436018957345972,0.06426406516385678,0.024105253473180606,0.011499391500881704,0.4341901517497677,0.264419359826813,0.19824061454590508,0.07881967213114754,0.0936492190982267,0.20758571565911255,0.24551866385827528,0.45324640138438543
"Massac County, Illinois",2019.0,17.0,127.0,14219.0,5822.0,1886.0,1293.0,1807.0,10021.0,1326.0,3365.0,3934.0,1396.0,600.0,187.0,52.0,361.0,2507.0,2071.0,120.0,316.0,99.0,57.0,59.0,31.0,44.0,99.0,74.0,0.0,210.0,729.0,1369.0,546.0,36.0,66.0,175.0,50.0,47481.0,15148.0,-0.061328228148930575,0.2220886293369976,0.6855779427359491,0.1931123270035404,0.08281665190434012,0.5332348596750369,0.3023255813953488,0.32038834951456313,0.07251908396946564,0.04131652661064426,0.053726169844020795,0.55,0.6,0.2971887550200803,0.0,0.1323221235405648,0.33579483085520406,0.39257559125835745,0.13930745434587366
"Cass County, Illinois",2019.0,17.0,17.0,12493.0,5043.0,1608.0,945.0,1470.0,8503.0,1358.0,3663.0,2198.0,1284.0,535.0,174.0,69.0,292.0,2464.0,1656.0,254.0,554.0,54.0,20.0,35.0,0.0,48.0,105.0,38.0,0.0,363.0,799.0,681.0,463.0,32.0,184.0,197.0,27.0,52373.0,13440.0,-0.07046130952380958,0.18738845925044617,0.5876865671641791,0.17839279759919974,0.09508196721311475,0.34515366430260047,0.21362229102167182,0.12949640287769784,0.02442002442002442,0.04888268156424581,0.0,0.6,0.3633217993079585,0.16170212765957448,0.0,0.15970833823356462,0.4307891332470893,0.25849700105844997,0.15100552746089616
"Huntington County, Indiana",2019.0,18.0,69.0,36359.0,14742.0,4187.0,2820.0,5046.0,25019.0,2042.0,10344.0,7611.0,5022.0,1045.0,283.0,198.0,564.0,6515.0,5063.0,474.0,978.0,53.0,129.0,99.0,16.0,46.0,155.0,118.0,44.0,427.0,2658.0,2508.0,1976.0,42.0,424.0,381.0,110.0,53632.0,36959.0,-0.016234205470927243,0.19129019129019129,0.6735132553140674,0.13822751322751323,0.05293677515899738,0.3657587548638132,0.29464285714285715,0.11041666666666666,0.04628632938643703,0.0379746835443038,0.008032128514056224,0.5227272727272727,0.26770293609671847,0.23647294589178355,0.2857142857142857,0.08161797034253968,0.4134457812062832,0.30420880131100364,0.20072744714017346
"White County, Indiana",2019.0,18.0,181.0,24149.0,9879.0,2972.0,2022.0,3266.0,16625.0,1868.0,6917.0,5120.0,2720.0,605.0,246.0,62.0,297.0,4905.0,3892.0,443.0,570.0,45.0,86.0,53.0,16.0,32.0,93.0,12.0,8.0,345.0,1982.0,1638.0,1123.0,87.0,350.0,297.0,83.0,54576.0,24485.0,-0.01372268735960791,0.2046765866990586,0.680349932705249,0.10980036297640654,0.05944900918318028,0.34256055363321797,0.12277227722772277,0.11538461538461539,0.041586073500967116,0.03134240094618569,0.014047410008779631,0.2689075630252101,0.20993227990970656,0.038834951456310676,0.08791208791208792,0.11236090225563909,0.41606015037593985,0.30796992481203006,0.16360902255639098
"Jay County, Indiana",2019.0,18.0,75.0,20840.0,8174.0,2580.0,1559.0,2428.0,13745.0,1646.0,6723.0,3809.0,1567.0,801.0,240.0,84.0,477.0,4202.0,3081.0,664.0,457.0,24.0,74.0,47.0,0.0,31.0,133.0,82.0,0.0,320.0,1621.0,1226.0,675.0,52.0,270.0,193.0,42.0,47658.0,21279.0,-0.020630668734432978,0.19072669439686812,0.6042635658914729,0.16010393763741754,0.07226738934056007,0.5107066381156317,0.11229946524064172,0.06976744186046512,0.04365781710914454,0.036920659858601726,0.0,0.37349397590361444,0.33002481389578164,0.29818181818181816,0.0,0.11975263732266278,0.4891233175700255,0.27711895234630773,0.114005092761004
"Shelby County, Indiana",2019.0,18.0,145.0,44438.0,17823.0,5397.0,3630.0,5708.0,30884.0,3911.0,13101.0,8107.0,5765.0,1580.0,665.0,23.0,892.0,8268.0,6352.0,603.0,1313.0,74.0,244.0,53.0,20.0,60.0,207.0,201.0,12.0,677.0,3103.0,2658.0,2509.0,116.0,461.0,467.0,204.0,60404.0,44428.0,0.00022508328081394247,0.20366941592324525,0.6725958866036688,0.16043866774979693,0.09476984466296139,0.40453514739229024,0.036741214057507986,0.0985352862849534,0.07290110546758291,0.019549981556621174,0.007908264136022143,0.3409090909090909,0.30988023952095806,0.3008982035928144,0.05555555555555555,0.12663515088719077,0.42420023313042354,0.2624983810387256,0.18666623494366014
"Sullivan County, Indiana",2019.0,18.0,153.0,20730.0,7644.0,2570.0,1600.0,2287.0,14914.0,1680.0,6592.0,4838.0,1804.0,530.0,108.0,118.0,304.0,3328.0,2402.0,554.0,372.0,51.0,51.0,32.0,0.0,3.0,92.0,173.0,10.0,236.0,1353.0,1503.0,661.0,40.0,330.0,275.0,19.0,50245.0,21227.0,-0.0234135770480991,0.20931449502878074,0.622568093385214,0.13737687921202696,0.04302788844621514,0.44970414201183434,0.17559523809523808,0.17770034843205576,0.03632478632478633,0.020846905537459284,0.0,0.06976744186046512,0.21800947867298578,0.3861607142857143,0.3448275862068966,0.11264583612712888,0.4420008046131152,0.324393187608958,0.1209601716507979
"Tippecanoe County, Indiana",2019.0,18.0,157.0,191553.0,70526.0,19311.0,12721.0,16265.0,105826.0,8855.0,26901.0,29086.0,40984.0,5885.0,1640.0,477.0,3768.0,32524.0,25544.0,2238.0,4742.0,148.0,171.0,194.0,401.0,258.0,691.0,805.0,117.0,1348.0,6005.0,7374.0,13345.0,463.0,1374.0,1860.0,1235.0,53130.0,178135.0,0.07532489404103626,0.18037319570087626,0.6587437211951738,0.1532192975604676,0.060329605650382576,0.44277320799059927,0.17569060773480663,0.09893048128342247,0.027687823834196892,0.025634249471458773,0.029172122799359813,0.3578363384188627,0.33462469733656175,0.30206378986866794,0.08653846153846154,0.08367508929752612,0.2542002910437889,0.2748473910003213,0.3872772286583637
"Hamilton County, Indiana",2019.0,18.0,57.0,323117.0,119789.0,48625.0,38675.0,35347.0,209983.0,6748.0,31346.0,47335.0,124554.0,4467.0,1480.0,396.0,2591.0,83269.0,70992.0,3650.0,8627.0,17.0,271.0,447.0,410.0,172.0,522.0,505.0,222.0,1193.0,7310.0,14627.0,49747.0,320.0,1265.0,2556.0,4370.0,98173.0,289722.0,0.11526566846839392,0.3228593610431676,0.7953727506426735,0.05091410595422632,0.020421680097140966,0.23096808700303084,0.09787444389520514,0.014049586776859505,0.0357472628940773,0.029653708372031313,0.00817433259564966,0.34959349593495936,0.2921096810296586,0.16497876510944137,0.048344947735191636,0.03213593481377064,0.14927875113699682,0.225423010434178,0.5931623036150545
"Bartholomew County, Indiana",2019.0,18.0,5.0,82481.0,31452.0,9653.0,6392.0,9561.0,55986.0,5276.0,17270.0,14703.0,18737.0,3985.0,1341.0,331.0,2313.0,15280.0,12060.0,1495.0,1725.0,117.0,162.0,203.0,76.0,50.0,535.0,437.0,150.0,555.0,3773.0,4093.0,6974.0,116.0,642.0,772.0,516.0,63431.0,78628.0,0.04900289973037597,0.203230319216584,0.6621775613798819,0.20685180378925513,0.10006715916722633,0.5728083209509658,0.18127053669222343,0.17410714285714285,0.04116899618805591,0.047253258845437615,0.01078014184397163,0.30120481927710846,0.45454545454545453,0.36145574855252277,0.22522522522522523,0.09423784517557961,0.30846997463651626,0.26261922623513023,0.3346729539527739
"Fulton County, Indiana",2019.0,18.0,49.0,20096.0,7799.0,2145.0,1534.0,2489.0,13842.0,1692.0,5625.0,4337.0,2188.0,656.0,218.0,107.0,331.0,3868.0,3132.0,406.0,330.0,46.0,88.0,44.0,9.0,62.0,129.0,19.0,0.0,279.0,1382.0,1398.0,777.0,20.0,190.0,127.0,46.0,52034.0,20638.0,-0.026262234712665977,0.1966918835748173,0.7151515151515152,0.14500442086648982,0.06507462686567164,0.5007564296520424,0.20857699805068225,0.14153846153846153,0.05986394557823129,0.030513176144244106,0.011450381679389313,0.7560975609756098,0.4043887147335423,0.13013698630136986,0.0,0.1222366710013004,0.406371911573472,0.3133217743100708,0.15806964311515678
"Noble County, Indiana",2019.0,18.0,113.0,47506.0,18276.0,6078.0,4079.0,5780.0,31520.0,5168.0,13231.0,8791.0,4330.0,959.0,202.0,209.0,548.0,10625.0,8178.0,869.0,1578.0,64.0,109.0,16.0,0.0,95.0,93.0,152.0,9.0,1399.0,3620.0,2960.0,1691.0,274.0,573.0,394.0,133.0,56789.0,47497.0,0.0001894856517252741,0.22318888159334646,0.6711089174070418,0.08278660220994476,0.024105011933174224,0.257761053621825,0.19387755102040816,0.043745727956254275,0.029230356663984984,0.005376344086021506,0.0,0.25745257452574527,0.13963963963963963,0.2783882783882784,0.06338028169014084,0.16395939086294417,0.41976522842639596,0.2789022842639594,0.1373730964467005
"Clark County, Indiana",2019.0,18.0,19.0,116507.0,44200.0,13501.0,8516.0,12769.0,80741.0,8522.0,27939.0,27181.0,17099.0,3636.0,1539.0,256.0,1841.0,22014.0,15417.0,2400.0,4197.0,144.0,313.0,255.0,115.0,284.0,380.0,313.0,27.0,1278.0,5602.0,7637.0,5941.0,360.0,1301.0,1696.0,749.0,55630.0,112212.0,0.038275763732934065,0.19266968325791856,0.6307680912524998,0.14175438596491227,0.09076433121019108,0.30490228552500825,0.0963855421686747,0.10126582278481013,0.052916314454775994,0.03231120121642169,0.018989431968295906,0.4409937888198758,0.22605591909577633,0.15579890492782478,0.03479381443298969,0.10554736750845295,0.34603237512540097,0.33664433187599857,0.2117759254901475
"Hendricks County, Indiana",2019.0,18.0,63.0,163799.0,59015.0,23095.0,17335.0,17476.0,108921.0,6540.0,29955.0,32107.0,40319.0,2050.0,568.0,257.0,1225.0,38191.0,31612.0,1684.0,4895.0,86.0,161.0,214.0,240.0,145.0,189.0,212.0,32.0,1170.0,6138.0,10616.0,16186.0,276.0,1432.0,1354.0,1922.0,81933.0,150977.0,0.08492684316154109,0.2937388799457765,0.750595366962546,0.05094306801520837,0.01765071472964574,0.20016339869281047,0.13240597630087583,0.06847133757961783,0.025559612636926497,0.019759926131117267,0.014610982588579081,0.34441805225653205,0.11659469463294263,0.13537675606641125,0.016376663254861822,0.0600435177789407,0.27501583716638667,0.29477327604410536,0.3701673690105673
"Grant County, Indiana",2019.0,18.0,53.0,66452.0,26372.0,7826.0,4272.0,7774.0,44057.0,5634.0,17822.0,12713.0,7888.0,3530.0,931.0,394.0,2205.0,9836.0,6793.0,742.0,2301.0,121.0,413.0,262.0,56.0,181.0,503.0,515.0,16.0,886.0,3958.0,3263.0,3087.0,215.0,712.0,1018.0,385.0,44356.0,69313.0,-0.04127652821260086,0.1619899893826786,0.5458727319192436,0.264102947777944,0.12053340238218539,0.48934753661784286,0.34683098591549294,0.12015888778550149,0.09448638755433539,0.07432624113475177,0.017817371937639197,0.45707070707070707,0.4139917695473251,0.3359425962165688,0.0399002493765586,0.12787979208752298,0.40452141543909026,0.2885580044033865,0.17904078807000023
"Jackson County, Indiana",2019.0,18.0,71.0,44025.0,16753.0,5635.0,3672.0,5115.0,29972.0,3803.0,12556.0,8599.0,5014.0,1770.0,635.0,150.0,985.0,8487.0,6560.0,669.0,1258.0,306.0,137.0,75.0,11.0,184.0,297.0,231.0,6.0,468.0,3135.0,2755.0,1900.0,230.0,431.0,419.0,136.0,51250.0,43127.0,0.02082222273749612,0.21918462364949562,0.6516415261756877,0.17256507750804329,0.08825573314801946,0.4391440035666518,0.18315018315018314,0.3953488372093023,0.04187041564792176,0.026501766784452298,0.0057561486132914706,0.4444444444444444,0.40796703296703296,0.3553846153846154,0.04225352112676056,0.12688509275323637,0.41892432937408247,0.28690110770052046,0.16728947017216067
"Owen County, Indiana",2019.0,18.0,119.0,20835.0,8776.0,2370.0,1586.0,2864.0,14959.0,2183.0,6637.0,4179.0,1960.0,1186.0,549.0,92.0,545.0,3008.0,2343.0,326.0,339.0,65.0,143.0,57.0,10.0,69.0,124.0,82.0,0.0,364.0,1702.0,1269.0,840.0,88.0,152.0,294.0,28.0,49543.0,21321.0,-0.022794428028704128,0.18072014585232452,0.6691983122362869,0.2827849308536004,0.18983402489626555,0.6165158371040724,0.22009569377990432,0.15151515151515152,0.07750677506775068,0.042986425339366516,0.011764705882352941,0.4394904458598726,0.4492753623188406,0.21808510638297873,0.0,0.14593221472023532,0.44367939033357845,0.27936359382311654,0.13102480112306972
"Whitley County, Indiana",2019.0,18.0,183.0,33730.0,13742.0,4175.0,2793.0,4931.0,23372.0,1906.0,9160.0,7464.0,4842.0,1183.0,237.0,133.0,813.0,6411.0,5291.0,439.0,681.0,31.0,114.0,45.0,14.0,9.0,107.0,228.0,17.0,352.0,2384.0,2732.0,2052.0,89.0,304.0,243.0,249.0,61741.0,33307.0,0.012700033026090685,0.20324552466889828,0.6689820359281438,0.1557808796418225,0.0428726483357453,0.5441767068273092,0.23251748251748253,0.08093994778067885,0.045636509207365894,0.01620453727043572,0.006776379477250726,0.09183673469387756,0.26034063260340634,0.4840764331210191,0.06390977443609022,0.08155057333561527,0.3919219578983399,0.3193564949512237,0.20717097381482116
"Clinton County, Indiana",2019.0,18.0,23.0,32273.0,12033.0,3979.0,2535.0,3678.0,21158.0,3036.0,9142.0,5527.0,3453.0,1524.0,591.0,173.0,760.0,6508.0,5012.0,713.0,783.0,123.0,46.0,63.0,17.0,130.0,58.0,55.0,55.0,697.0,1948.0,1843.0,1476.0,92.0,565.0,252.0,61.0,54286.0,32987.0,-0.021644890411374185,0.21067065569683371,0.6370947474239759,0.1897410358565737,0.10547920756737462,0.49254698639014904,0.19525959367945825,0.15,0.023069207622868605,0.03305351521511018,0.011386470194239785,0.5855855855855856,0.09309791332263243,0.1791530944625407,0.47413793103448276,0.14349182342376407,0.4320824274506097,0.26122506853199734,0.16320068059362888
"Union County, Indiana",2019.0,18.0,161.0,7113.0,2823.0,888.0,631.0,887.0,5038.0,633.0,2184.0,1288.0,933.0,72.0,30.0,0.0,42.0,1345.0,937.0,152.0,256.0,18.0,11.0,9.0,2.0,4.0,0.0,28.0,0.0,168.0,574.0,368.0,368.0,0.0,54.0,123.0,25.0,50375.0,7382.0,-0.036439989162828534,0.22352107686857953,0.7105855855855856,0.05081157374735357,0.031023784901758014,0.14093959731543623,0.0,0.0967741935483871,0.018803418803418803,0.023872679045092837,0.005405405405405406,1.0,0.0,0.18543046357615894,0.0,0.1256450972608178,0.4335053592695514,0.2556570067487098,0.185192536720921
"Dearborn County, Indiana",2019.0,18.0,29.0,49479.0,18870.0,6129.0,4183.0,6598.0,34269.0,3556.0,13327.0,9555.0,7831.0,1273.0,433.0,254.0,586.0,9708.0,7234.0,1292.0,1182.0,96.0,102.0,80.0,14.0,34.0,139.0,164.0,0.0,568.0,3493.0,3286.0,3142.0,123.0,568.0,380.0,321.0,68658.0,49840.0,-0.007243178170144415,0.22167461579226286,0.6824930657529776,0.11592751115563246,0.056475805399765225,0.33144796380090497,0.16429495472186287,0.14457831325301204,0.028372739916550763,0.023767082590612002,0.004435994930291508,0.21656050955414013,0.1966053748231966,0.3014705882352941,0.0,0.10376725320260294,0.3888937523709475,0.27882342642037994,0.22851556800606962
"Lawrence County, Indiana",2019.0,18.0,93.0,45548.0,18781.0,5577.0,3631.0,6216.0,32163.0,3778.0,13593.0,9714.0,5078.0,1581.0,469.0,185.0,927.0,8103.0,6101.0,590.0,1412.0,94.0,117.0,266.0,120.0,74.0,233.0,281.0,36.0,557.0,3528.0,3215.0,1950.0,135.0,484.0,507.0,183.0,53610.0,45970.0,-0.009179899934739999,0.19333368830200734,0.6510668818361126,0.16325898389095414,0.07138508371385084,0.3963232150491663,0.23870967741935484,0.1443932411674347,0.03209876543209877,0.07641482332663029,0.057971014492753624,0.35406698564593303,0.32496513249651326,0.3565989847715736,0.1643835616438356,0.11746416689985387,0.42262848614868015,0.3020240649193172,0.15788328203214874
