NAME,Year,state,Total_population,Households,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE Estimate!!Total:!!Households with one or more people under 18 years:,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE Estimate!!Total:!!Households with one or more people under 18 years:!!Family households:!!Married-couple family,HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE Estimate!!Total:!!Households with no people under 18 years:!!Family households:!!Married-couple family,WOMEN 15 TO 50 YEARS WHO HAD A BIRTH IN THE PAST 12 MONTHS BY MARITAL STATUS AND AGE Estimate!!Total:!!Women who had a birth in the past 12 months:,WOMEN 15 TO 50 YEARS WHO HAD A BIRTH IN THE PAST 12 MONTHS BY MARITAL STATUS AND AGE Estimate!!Total:!!Women who did not have a birth in the past 12 months:,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:!!Less than high school graduate:,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:!!High school graduate (includes equivalency):,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:!!Some college or associate's degree:,EDUCATIONAL ATTAINMENT AND EMPLOYMENT STATUS BY LANGUAGE SPOKEN AT HOME FOR THE POPULATION 25 YEARS AND OVER Estimate!!Total:!!Bachelor's degree or higher:,POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months below poverty level:,POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months below poverty level:!!In married-couple family:,"POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months below poverty level:!!In other family:!!Male householder, no spouse present:","POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months below poverty level:!!In other family:!!Female householder, no spouse present:",POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months at or above poverty level:,POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!In married-couple family:,"POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!In other family:!!Male householder, no spouse present:","POVERTY STATUS IN THE PAST 12 MONTHS OF RELATED CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY AGE OF RELATED CHILDREN UNDER 18 YEARS Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!In other family:!!Female householder, no spouse present:",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!Less than high school graduate,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!High school graduate (includes equivalency),"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!Some college, associate's degree",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!Bachelor's degree or higher,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other families:!!Female householder, no spouse present:!!Less than high school graduate","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other families:!!Female householder, no spouse present:!!High school graduate (includes equivalency)","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other families:!!Female householder, no spouse present:!!Some college, associate's degree","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other families:!!Female householder, no spouse present:!!Bachelor's degree or higher",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!Less than high school graduate,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!High school graduate (includes equivalency),"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!Some college, associate's degree",POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!Bachelor's degree or higher,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other families:!!Female householder, no spouse present:!!Less than high school graduate","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other families:!!Female householder, no spouse present:!!High school graduate (includes equivalency)","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other families:!!Female householder, no spouse present:!!Some college, associate's degree","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other families:!!Female householder, no spouse present:!!Bachelor's degree or higher",Median_household_income,Median House Value,population_2016,5_year_population_growth,Married_couple_households_with_one_or_more_children_as_proportion_of_all_households,Married_couple_households_with_one_or_more_children_as_proportion_of_all_households_with_one_or_more_children,Proportion_of_children_below_poverty_level,Proportion_of_children_in_married_couple_families_below_poverty_level,Proportion_of_children_in_female_householder_families_below_poverty_level,Proportion_of_children_in_male_householder_families_below_poverty_level,Proportion_of_married-couple_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_female-householder_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_individuals_25+y/o_who_did_not_graduate_high_school,Proportion_of_individuals_25+y/o_whose_highest_education_level_=_high_school_graduate/equivalent,Proportion_of_individuals_25+_y/o_whose_highest_education_level_=_some_college/associate's_degree,Proportion_of_individuals_25+_y/o_whose_highest_education_level_=_bachelor's_degree_or_higher,Median_income_as_proportion_of_median_home_value,Proportion_of_women_15_to_50_y/o_who_gave_birth_in_past_year
Iowa,2021,19,3179090,1275893,373278,251916,377865,40138,668608,2119884,152380,648873,688911,629720,91559,26460,9837,55262,633492,487549,49668,96275,3294,7408,6187,3237,4216,9991,12650,2853,26378,148816,202183,232278,5932,22053,37187,21004,65429,160700,3106589,0.02333781520503675,0.1974428890196905,0.6748750261199428,0.1262793927599576,0.051477697861321496,0.36467661363231424,0.1653138391731787,0.11101375033701806,0.0474190905366653,0.029692374142150983,0.013744347493790204,0.41545132045723293,0.3117900386967919,0.2538274775769007,0.1195875424403739,0.07188129161784323,0.3060889180728757,0.3249758005626723,0.2970539897466088,0.4071499688861232,0.0566324183840191
Kansas,2021,20,2932099,1139738,351066,240755,331177,40014,623715,1921951,161293,493339,606084,661235,95563,30832,9779,54952,602128,468229,42974,90925,4606,6942,6518,3514,5179,9161,11458,2451,28972,106949,173271,241160,6266,18544,34169,23994,64521,164800,2898292,0.01166445616935774,0.2112371439751943,0.6857827303128187,0.1369703780040161,0.061780022882974225,0.3767009192676022,0.18537334369609312,0.13717314908571088,0.060953016480670114,0.03625360839650924,0.014361967352477174,0.45251201397990387,0.33066233531853456,0.25112323843338374,0.09268292682926829,0.08392149435651586,0.25668656484998836,0.3153483101286141,0.3440436306648817,0.3915109223300971,0.0602866531370484
Kentucky,2021,21,4494141,1748475,536083,339931,494743,52740,974174,3053564,376963,1000507,891024,785070,208618,71373,20034,117211,783574,591866,61364,130344,14412,19305,12533,4944,14058,23923,25499,4652,53584,213322,239361,277213,13682,41217,54323,34393,55454,155100,4411989,0.018620173350386793,0.19441570511445688,0.6341014357851303,0.21025970779849062,0.10761279116577885,0.4734745814061522,0.2461239833902553,0.21195364433201952,0.0829869275707463,0.049755055698031715,0.017522159648706216,0.5067772170151406,0.36725514276941973,0.3194482724061036,0.11914457677039314,0.12345017166825388,0.3276522123001188,0.29179804320459635,0.257099572827031,0.35753707285622177,0.0513577573195029
Louisiana,2021,22,4657305,1748688,539373,306675,447374,58744,1034434,3133855,431595,1036204,865973,800083,281159,56338,24751,200070,801342,562708,62751,175883,11101,15782,12227,4437,22292,35930,30491,6291,50605,197811,209033,253053,20613,53485,60351,42747,53571,174000,4645670,0.0025044826688076505,0.1753743377892454,0.5685768475618913,0.25973093789289803,0.09100777648187695,0.5321675847778845,0.2828621060090055,0.17990146825268208,0.07388818921968417,0.055260779173822654,0.017231737154840963,0.5195664840927631,0.4018341441592574,0.3356487087470553,0.1282882662425058,0.13772015616548947,0.330648354821777,0.2763283559705219,0.2553031330422116,0.3078793103448276,0.05373690286485824
Maine,2021,23,1357046,571064,141348,93422,181862,14208,273600,994900,62607,307382,290461,334450,32692,9947,4082,18663,213299,163222,17086,32991,1205,3371,2403,1820,1415,4123,4333,1339,8581,64975,80646,112283,1615,11122,13582,12797,63182,212100,1329923,0.020394413811927414,0.1635928722524971,0.6609361292696041,0.13289917110788607,0.05744099694518072,0.3613079335579045,0.19283824640967498,0.12313509094624975,0.04932256459778187,0.028934725282664452,0.01595050086325513,0.466996699669967,0.2704493276484093,0.24186435947530002,0.09472269383135258,0.06292793245552317,0.30895768418936576,0.2919499447180621,0.3361644386370489,0.2978877887788779,0.049366244162775186
Maryland,2021,24,6148545,2294270,721439,470459,616674,75070,1377866,4240795,391353,1014292,1072668,1762482,156502,43493,13137,99872,1190479,863288,87524,239667,6556,8792,6662,8825,10645,20118,17715,5213,55407,174579,253020,573292,19519,61962,94702,91026,91431,338500,5959902,0.03165203051996501,0.20505825382365633,0.6521119595696934,0.11618723649405596,0.047964172165054185,0.2941399957000521,0.1305073464400314,0.10580507722350435,0.04794651280736867,0.025654454294098166,0.01516018257498063,0.3529041241214693,0.24510233918128654,0.1575829278489908,0.05416722950155342,0.09228293279915677,0.23917496601462698,0.25294030954101765,0.4156017916451986,0.27010635155096013,0.05166779541562739
Massachusetts,2021,25,6991852,2714448,779995,526803,741802,75648,1610381,4902868,433215,1137085,1116219,2216349,160454,37400,12881,110173,1201853,910312,75859,215682,8505,10839,8308,9653,13406,21708,21586,7157,63142,207486,268172,692500,25089,63652,87256,82722,89026,424700,6742143,0.03703703703703698,0.19407371222436384,0.6753927909794294,0.11778108752285645,0.03946346569421934,0.3381043715763146,0.14515438359251748,0.11870699401231036,0.049646169701133634,0.030049189814814813,0.01374771595364543,0.34825301987271073,0.254311152764761,0.19832417632899066,0.07962927936447892,0.08835950712929656,0.23192241765431987,0.22766654129786892,0.45205153391851466,0.20962090887685425,0.044867555658888426
Michigan,2021,26,10062512,3976729,1117368,714447,1146767,117552,2153283,6923132,582901,1971279,2249290,2119662,381403,115846,41356,224201,1759293,1309996,138699,310598,15142,25378,23047,12412,22578,43162,45976,9326,79557,377195,592882,735601,25759,90732,143775,85592,63202,172100,9909600,0.015430693468959422,0.17965694921630315,0.6394017011405374,0.1781677547862938,0.08124743134232264,0.4192247928661048,0.22968537391352642,0.15989609182779121,0.06303949842637235,0.03741827385948705,0.016593294501566148,0.4670955996441649,0.32235947839335594,0.2422964832859906,0.09825322910301523,0.08419614128403156,0.28473803475074577,0.32489485972533816,0.3061709642398845,0.36723997675769904,0.051765980355243775
Minnesota,2021,27,5670472,2229100,665077,461287,653761,73901,1211617,3847501,247610,919096,1235333,1445462,140634,45796,15140,79698,1152411,886268,87688,178455,6275,8143,8712,5432,8647,12035,16486,3616,36128,192620,341860,515878,12463,34793,67596,47203,77706,250200,5450868,0.04028789543243394,0.2069386748014894,0.6935843518870747,0.10876187603679686,0.049133965049610324,0.30872389629405816,0.14723616135682888,0.14798481239534939,0.040560262598187916,0.024850815239094964,0.01041990370412998,0.40961629559450496,0.25700435636798497,0.19607050260460027,0.07115448946260257,0.06435605864689833,0.2388812894395609,0.3210741205785262,0.3756885313350146,0.3105755395683453,0.05748733195490067
Mississippi,2021,28,2967023,1108670,354436,201440,292133,38201,660271,1974105,283522,588217,643438,458928,185503,36609,13644,135250,504836,357145,33389,114302,7108,9096,9626,3286,14925,23234,25095,4055,36902,110756,163896,152903,14341,29644,48159,27717,49111,133000,2989192,-0.007416385431247008,0.18169518431995094,0.5683395591869901,0.26871290771635387,0.09297429359447777,0.5419712124126435,0.29009418918631596,0.1615087480118155,0.0758936021092681,0.055474233814732425,0.021038613474700523,0.5099774482334449,0.4393887817239684,0.34257514947989187,0.12762810021402493,0.14362052677035922,0.2979664202258745,0.32593909645130326,0.232473956552463,0.36925563909774434,0.05469224249504633
Missouri,2021,29,6141534,2433819,710415,460666,700281,77895,1321915,4187819,377539,1276601,1248480,1285199,222499,69561,22332,130606,1130382,849422,86804,194156,9632,16432,13816,7422,13545,25025,25371,5416,55162,264643,341946,451894,16559,55993,78231,52014,61043,171800,6059651,0.013512824418435931,0.18927701690224294,0.6484463306658784,0.16446309764125597,0.07569345678864571,0.4021591196014312,0.20462542149244978,0.14865573972898724,0.058461264786978565,0.038834951456310676,0.016158810056692997,0.4499402072814244,0.3088819768446518,0.24488909480511958,0.09430611178826398,0.09015169948844494,0.30483671811030993,0.2981217669627078,0.30688981543853733,0.355314318975553,0.05564683778512798
Montana,2021,30,1077978,436481,114178,78332,136118,12418,220202,746462,42160,207496,245580,251226,33245,12690,3997,16558,192478,150979,15530,25969,805,2940,3453,1724,982,3254,3491,888,5891,45258,68622,85757,1084,6306,10236,8077,60560,263700,1023391,0.05333933950953251,0.17946256538085278,0.6860516036364274,0.14728228846860975,0.07753453616750881,0.38935264655395396,0.20469094074870692,0.120221027479092,0.0609983816755882,0.047908428720083246,0.01970713640676261,0.4753146176185866,0.3403765690376569,0.2543163109200845,0.09905186837702175,0.056479767221908145,0.2779726228528713,0.3289919647617695,0.33655564516345104,0.22965491088357984,0.0533832000687817
Nebraska,2021,31,1951480,766887,237877,163221,219622,26915,415892,1275315,105606,326345,423189,420175,55041,17962,4920,32159,419055,325951,31082,62022,2882,3366,4023,2098,2702,5399,6631,1224,18413,71760,124725,155576,4328,12645,22016,15555,66644,174100,1881259,0.037326598836204816,0.21283578936662115,0.6861571316268492,0.1160967399007796,0.052228325186893194,0.3414595300538325,0.13665907449586134,0.1353369335524771,0.044804728056864467,0.03124708733339547,0.013305935030505981,0.38435277382645805,0.2992130348038129,0.23147275456417776,0.0729483282674772,0.08280777690217711,0.255893641962966,0.3318309594100281,0.32946762172482874,0.3827914991384262,0.060782688620550265
Nevada,2021,32,3059238,1141952,346803,209216,297180,36426,679378,2116718,274760,587588,702767,551603,116260,37750,12669,65841,562681,387376,60145,115160,6494,6850,7998,4245,8215,10574,11122,2670,44582,101943,170669,163615,13767,31192,45203,25341,65686,315900,2839172,0.0775106263375378,0.18320910160847392,0.603270444603997,0.17123726509372686,0.08879720365256417,0.36376042121314245,0.17399126541599144,0.12714386404573577,0.06296360979107112,0.04476484185663833,0.025288931252234005,0.37371485761077244,0.2531724369104056,0.1974611628939192,0.09531969583377958,0.1298047259956215,0.27759389772279536,0.33200785366780083,0.26059352261378227,0.20793289015511238,0.05088823197411582
New Hampshire,2021,33,1372175,540498,146414,102118,179824,14048,287763,986106,62809,269342,276920,377035,22436,4342,3654,14440,231441,179854,18029,33558,878,1556,1877,1586,1188,2520,3202,1163,8872,55108,78764,133301,2314,9661,13593,12387,83449,288700,1327503,0.03365114805766911,0.18893316904040347,0.6974606253500348,0.08837350370454984,0.023572716019891856,0.3008458685778574,0.1685191163584375,0.09005128205128204,0.02746011577015389,0.02327600104165375,0.01175799002127707,0.33923472301541974,0.20687956653805106,0.19065197975587972,0.08583025830258302,0.06369396393491167,0.2731369649915932,0.28082173721689146,0.38234733385660363,0.28905091790786286,0.04654568587626031
New Jersey,2021,34,9234024,3397156,1089738,763304,959991,106279,2010289,6411606,608877,1693560,1448316,2660853,266840,86644,25043,155153,1741093,1352314,108501,280278,13874,18846,12706,14104,21353,32190,24090,9857,90507,316230,362366,894662,30213,99676,104960,113929,89703,355700,8915456,0.035732103887899935,0.2246891223128994,0.7004472634706691,0.13289288038993333,0.0602130152513138,0.3563205192097026,0.18752620859042712,0.13291691016564317,0.05624395659492175,0.03387616244347752,0.015519946828996684,0.414090679905364,0.24411144646838456,0.18667183262301434,0.07962936034769683,0.09496481848697502,0.264139749073789,0.225889738078104,0.415005694361132,0.2521872364351982,0.050212891813539655
New Mexico,2021,35,2109366,797596,230934,130506,209236,25825,447065,1426639,188715,371398,459485,407041,114796,37186,15123,62487,360143,241269,41002,77872,8692,7630,7594,2648,8070,9301,12344,2668,25705,61906,103353,122214,7983,16985,29720,21304,54020,184800,2082669,0.012818647610350009,0.16362419069303255,0.5651225025331913,0.241706829719185,0.1335440196800201,0.445194109390919,0.2694521158129176,0.2526964560862866,0.10972733548090198,0.06844709636132568,0.021207412983934262,0.5027097738740423,0.35383854523320396,0.2934575884366679,0.11129651259803104,0.13227943439090056,0.2603307494047198,0.32207517108392525,0.28531464512045446,0.2923160173160173,0.05461100890270464
New York,2021,36,20114745,7530150,2154604,1376040,1917385,224967,4549861,14081080,1769657,3553598,3391113,5366712,744332,273942,59283,411107,3376124,2475605,232429,668090,51639,51757,36171,33569,66303,80593,69331,26217,237201,618778,769681,1494629,94991,206307,252939,254631,75157,340600,19697457,0.021184866655629797,0.18273739566940897,0.6386510003694414,0.18064311328649063,0.09963168478298425,0.38093786398590807,0.2032244131197894,0.17878063980058165,0.0771876188416712,0.044885413202424264,0.02196639440700747,0.41106922762161024,0.28090972464273267,0.21513327334222856,0.09334942744829944,0.12567622653944158,0.2523668639053254,0.24082762117678475,0.3811292883784482,0.22066059894304169,0.04711520498748856
North Carolina,2021,37,10367022,4034684,1212222,771013,1151683,124231,2331437,7084876,776686,1787594,2181433,2339163,427804,125689,39811,262304,1826368,1350060,132622,343686,23423,26886,24661,13835,28440,44413,54692,11228,112814,350932,576840,793305,34500,87101,147751,105361,60516,197500,9940828,0.0428730886401012,0.1910962543782859,0.6360328388694481,0.18978321086412217,0.08516963250525665,0.43285202726117594,0.23087808018186773,0.17192833077651445,0.07116124694958949,0.04099910058337393,0.01714076863988899,0.451858913250715,0.3377054914305701,0.2701599956530974,0.09630411102248068,0.10962591300115909,0.25231126134035375,0.3078999547769079,0.3301628708815793,0.3064101265822785,0.050589493367996
North Dakota,2021,38,773344,316542,88184,61533,88815,11411,162789,503897,33831,131400,182014,156652,19605,5458,2329,11818,161352,126311,12986,22055,864,1651,1304,950,744,1931,2341,875,5448,29721,54062,56348,1333,4312,7168,5564,68131,209900,736162,0.05050790451014864,0.19439126561404174,0.6977796425655448,0.10834065551484606,0.04142097154869506,0.348891447465533,0.15207313091740124,0.13688212927756654,0.05262654596455438,0.023552360654553336,0.016579985339802435,0.3582089552238806,0.3093064231939773,0.24618782206330844,0.1358906662525237,0.06713872081000681,0.2607675775009575,0.36121270815265816,0.3108809935363775,0.32458789899952356,0.06550516647531573
Ohio,2021,39,11769923,4754161,1370178,843150,1311704,146441,2519012,8077453,715751,2636855,2326518,2398329,468751,112869,43805,312077,2099758,1543403,171560,384795,17516,28637,21220,10955,30776,63746,60961,10088,100971,538695,606231,830629,31810,124973,159894,99451,61938,159900,11586941,0.015792088697094364,0.17734990464142886,0.6153580045804268,0.18249926319121326,0.06814641556459325,0.44782542561618205,0.20339888096951686,0.14783056369053146,0.05047661686631461,0.03381937394314456,0.013017120097340254,0.491739366631515,0.33778262920002755,0.2760227298453737,0.09209505290353208,0.08861097675220146,0.32644634391558824,0.28802618845321665,0.2969164908789937,0.3873545966228893,0.054940379740329316
Oklahoma,2021,40,3948136,1503868,480239,305252,413571,52709,859389,2607741,293373,803726,810500,700142,191371,63637,18301,109433,747166,556428,62810,127928,9800,15138,10499,5076,10690,21103,20473,3407,48064,163337,219186,247723,11518,35361,49451,31278,56956,150800,3875589,0.018718961169515103,0.2029779209345501,0.6356251782966398,0.20390352218399488,0.10262956302968237,0.46104035625060563,0.225629076204214,0.16936264343978985,0.08481860204510436,0.045710429501273485,0.020079193351239522,0.48135806916426516,0.37374256163219044,0.29278931411246495,0.09822689923598098,0.11250081967496005,0.3082077552947168,0.3108054059049576,0.26848601912536557,0.3776923076923077,0.05778874638470866
Oregon,2021,41,4207177,1658091,467353,314656,480358,46923,934589,2971396,252602,668083,1009617,1041094,114515,40931,12779,60805,733519,562502,58840,112177,6315,9234,10295,6372,6646,11685,14301,3707,41546,124944,259183,337125,9786,27153,54533,36634,70084,362200,3982267,0.056477880564010485,0.1897700427781105,0.6732726654156495,0.1350358594112972,0.06783023135957099,0.35151056179255646,0.1784303048073835,0.1319445895405445,0.06881903143585387,0.03820348970973512,0.018550380352666835,0.40445472249269715,0.30086513208713117,0.20776069965424063,0.09189162390619965,0.0850112203152996,0.22483808957136645,0.3397786764201069,0.350372013693227,0.19349530646051905,0.04780685310011493
Pennsylvania,2021,42,12970650,5147783,1430404,922591,1505156,145623,2749977,9111497,787376,3079339,2227532,3017250,426510,106547,41719,278244,2219958,1654497,167620,397841,18481,32037,18775,13136,28743,62431,45834,12576,119180,630814,584375,1010949,36916,152018,147603,117807,67587,197300,12783977,0.014602106996907116,0.1792210355409309,0.6449863115595315,0.16116197135200577,0.060502179389044224,0.41155180191839785,0.19928919121616134,0.13425007809038145,0.04833212893998802,0.03112824338887507,0.012827060253787527,0.43776176914055953,0.2911228310693918,0.23694536205586314,0.09645429235406457,0.08641565705393965,0.3379619177836529,0.2444748651072376,0.3311475600551699,0.3425595539787126,0.05029113137173643
Rhode Island,2021,44,1091949,426769,118465,73787,115811,11821,244981,766615,83508,213716,198622,270769,31100,7515,3027,20558,177021,126423,13016,37582,1653,2118,1164,1182,2448,4008,3538,1055,12710,37895,47667,85209,4119,13683,15245,10679,74489,292600,1054491,0.03552235154211836,0.17289681302999985,0.6228590722998354,0.1494323014015885,0.05610804999328047,0.3535947712418301,0.18868042136757465,0.11508737728886723,0.05293279684102667,0.023837316458806906,0.013681980761884918,0.37277295568752855,0.226555875869086,0.18836181653622958,0.08990966422362366,0.10893081925086257,0.2787787872660984,0.25908963430144205,0.35320075918159705,0.2545762132604238,0.046031572962827394
South Carolina,2021,45,5078903,1976447,571926,349976,583040,63525,1104451,3507171,393448,1008011,1059288,1046424,223216,50255,19419,153542,864782,625641,56897,182244,9343,14805,12237,6852,16130,28195,26818,5997,52878,192871,282649,361381,19691,53599,76422,45721,58234,181800,4834605,0.05053111888148054,0.17707330376175026,0.611925319009802,0.2051621418421725,0.07435315492324263,0.45726147010298224,0.25445516012369623,0.1501583066810241,0.07128893083456923,0.04149739221258385,0.018607783658716084,0.45029451997431674,0.34470743575323376,0.2597636574970941,0.11595576008352991,0.11218386557142494,0.2874142720728473,0.30203488794814964,0.2983669744075781,0.32031903190319033,0.054388960047124256
South Dakota,2021,46,881785,345779,102237,68879,102113,11840,177846,580235,43328,174791,188079,174037,32749,7977,3785,20987,179233,139820,13378,26035,633,2110,1929,1075,1784,2740,3641,564,6076,40667,54131,64371,1314,4947,9479,5757,63920,187800,851058,0.036104472315635405,0.19919948869075335,0.6737189080274265,0.1544895321300865,0.053972678741787725,0.446322997745736,0.22053254093107266,0.09435087196303472,0.04932557215325993,0.034409561184445235,0.0164257555847569,0.5758553905745643,0.3564459477039157,0.27751524390243903,0.08922638822971049,0.07467319275810663,0.30124173826122175,0.3241428042086396,0.299942264772032,0.34036208732694356,0.06241894499330473
Tennessee,2021,47,6859497,2664791,799608,504675,769206,82463,1527409,4708480,529162,1485813,1326294,1367211,293219,87737,26884,178598,1204357,891462,91473,221422,15268,24412,14718,8902,19125,38231,31629,6591,76438,302538,360572,471033,22853,71699,86670,59954,58516,193700,6548009,0.0475698796382229,0.1893863346131085,0.6311530149773389,0.19579573924795804,0.08960078594851506,0.4464726763661817,0.22714330373361946,0.1664885612718906,0.0746658510475608,0.039217671667244,0.018548345088397387,0.4555957882700462,0.347775857363777,0.2673648974209418,0.09904575850927944,0.11238488854152508,0.31556107278782114,0.281681986543428,0.2903720521272258,0.30209602478058856,0.05122332707196597
