NAME,state,population_2016,population_2021,2016_to_2021_population_chg
06090,09,1077.0,685.0,-0.36397400185701023
06103,09,1490.0,2137.0,0.43422818791946316
06108,09,25272.0,23784.0,-0.058879392212725534
06109,09,26396.0,27162.0,0.02901954841642662
06242,09,1374.0,1280.0,-0.06841339155749637
06249,09,7259.0,7140.0,-0.016393442622950838
06269,09,10113.0,8680.0,-0.14169880352022146
06279,09,5927.0,5586.0,-0.057533322085371985
06320,09,27270.0,27585.0,0.011551155115511635
06331,09,5078.0,5080.0,0.0003938558487592836
06351,09,16171.0,15665.0,-0.031290581905880854
06416,09,14049.0,14252.0,0.014449427005480908
06420,09,4259.0,4261.0,0.00046959380136191164
06450,09,35907.0,36367.0,0.01281087253181834
06457,09,46933.0,46000.0,-0.01987940255257492
06477,09,13941.0,14225.0,0.02037156588480027
06481,09,1080.0,1341.0,0.2416666666666667
06614,09,34601.0,33791.0,-0.023409728042542155
06751,09,3454.0,3408.0,-0.013317892298783995
06779,09,8230.0,7849.0,-0.046294046172539516
06787,09,7892.0,7515.0,-0.047769893563101906
06790,09,35268.0,35360.0,0.0026085970284677185
06794,09,1090.0,963.0,-0.11651376146788994
06795,09,13765.0,14261.0,0.03603341808935712
06811,09,32680.0,32042.0,-0.019522643818849494
06850,09,18286.0,19158.0,0.04768675489445484
06883,09,10347.0,10339.0,-0.0007731709674301257
06896,09,9249.0,8736.0,-0.05546545572494321
06901,09,7527.0,8878.0,0.17948717948717952
06907,09,8965.0,8849.0,-0.012939208031232607
12186,36,6407.0,6307.0,-0.015607928827844564
12189,36,17749.0,18277.0,0.029748154825623985
12302,36,27560.0,27701.0,0.005116110304789645
12420,36,424.0,350.0,-0.17452830188679247
12439,36,333.0,336.0,0.009009009009008917
12450,36,170.0,208.0,0.22352941176470598
14706,36,6198.0,5905.0,-0.0472733139722491
14709,36,1552.0,1325.0,-0.14626288659793818
14710,36,3237.0,3392.0,0.047883843064566056
14711,36,2031.0,1985.0,-0.022648941408173306
14729,36,813.0,902.0,0.10947109471094718
14011,36,9859.0,7844.0,-0.20438178314230648
14020,36,22725.0,22286.0,-0.01931793179317931
14030,36,1663.0,1868.0,0.12327119663259167
14132,36,6171.0,6930.0,0.12299465240641716
14201,36,11711.0,12403.0,0.05908974468448469
14206,36,20352.0,21479.0,0.05537539308176109
14210,36,14379.0,15342.0,0.06697266847485928
14222,36,14377.0,16081.0,0.11852264032830218
14301,36,12730.0,12033.0,-0.05475255302435189
14304,36,29409.0,28625.0,-0.02665850589955454
14454,36,11256.0,11349.0,0.008262260127931853
14466,36,1910.0,1476.0,-0.22722513089005236
14469,36,6207.0,5915.0,-0.0470436603834381
14472,36,8303.0,9407.0,0.13296398891966765
14504,36,1910.0,1507.0,-0.21099476439790577
14507,36,1272.0,1010.0,-0.2059748427672956
14514,36,6784.0,6027.0,-0.11158608490566035
14532,36,4611.0,4124.0,-0.10561700281934505
14533,36,1820.0,1915.0,0.052197802197802234
14555,36,1115.0,1084.0,-0.02780269058295959
14769,36,927.0,787.0,-0.15102481121898592
14731,36,1243.0,1277.0,0.027353177795655714
14740,36,1367.0,1098.0,-0.19678127286027802
14743,36,1683.0,2078.0,0.2346999405822936
14760,36,18235.0,17618.0,-0.033836029613380836
14779,36,6672.0,7014.0,0.05125899280575541
14804,36,1464.0,1535.0,0.04849726775956276
14806,36,2267.0,1988.0,-0.12307013674459644
14807,36,2836.0,2938.0,0.03596614950634702
14819,36,801.0,740.0,-0.07615480649188511
14105,36,4303.0,4740.0,0.10155705321868469
14203,36,1807.0,2046.0,0.13226342003320424
14204,36,8687.0,8043.0,-0.07413376309427877
14221,36,54603.0,54836.0,0.0042671648077945434
14225,36,33273.0,34471.0,0.036005169356535305
14062,36,3073.0,3460.0,0.1259355678490075
14092,36,11399.0,10744.0,-0.0574611808053338
14098,36,2876.0,3092.0,0.07510431154381081
14108,36,5756.0,5665.0,-0.01580958999305071
14136,36,5157.0,4916.0,-0.0467325964708164
14143,36,1208.0,1056.0,-0.1258278145695364
14094,36,49463.0,50403.0,0.019004104077795514
14103,36,10601.0,10641.0,0.003773228940666007
14131,36,5382.0,4988.0,-0.07320698625046451
14034,36,2957.0,2768.0,-0.06391613121406836
14042,36,3960.0,4424.0,0.11717171717171726
14047,36,6390.0,6260.0,-0.020344287949921713
14048,36,14349.0,14928.0,0.04035124398912826
00617,72,24648.0,22803.0,-0.07485394352482955
00637,72,24013.0,23016.0,-0.0415191771123975
00641,72,28925.0,24915.0,-0.1386343993085566
00650,72,14569.0,14301.0,-0.0183952227332006
00669,72,27063.0,27763.0,0.025865572922440183
00703,72,27797.0,25001.0,-0.1005863942152031
04936,23,197.0,179.0,-0.09137055837563457
04942,23,1299.0,1052.0,-0.19014626635873744
04945,23,949.0,1188.0,0.25184404636459434
04957,23,4186.0,4109.0,-0.018394648829431426
04963,23,7302.0,7274.0,-0.003834565872363749
04543,23,1866.0,2221.0,0.190246516613076
04579,23,3069.0,3088.0,0.006190941674812711
04642,23,85.0,138.0,0.6235294117647059
04652,23,1816.0,1421.0,-0.21751101321585908
04654,23,3278.0,3355.0,0.02348993288590595
04660,23,1154.0,1118.0,-0.03119584055459268
04669,23,238.0,124.0,-0.4789915966386554
04758,23,1432.0,1374.0,-0.04050279329608941
04765,23,1208.0,1047.0,-0.13327814569536423
04848,23,813.0,600.0,-0.26199261992619927
04849,23,3701.0,3827.0,0.03404485274250213
04911,23,2100.0,1783.0,-0.15095238095238095
04947,23,1514.0,1559.0,0.029722589167767488
04961,23,914.0,789.0,-0.1367614879649891
04779,23,263.0,341.0,0.29657794676806093
04008,23,2849.0,3042.0,0.06774306774306771
04022,23,1054.0,1135.0,0.07685009487666039
04048,23,2937.0,3169.0,0.07899216887980942
04220,23,3030.0,3486.0,0.1504950495049504
04240,23,36277.0,36615.0,0.009317198224770618
04250,23,4201.0,4532.0,0.07879076410378483
04259,23,3112.0,3279.0,0.05366323907455017
04260,23,5653.0,5668.0,0.0026534583407040735
04261,23,371.0,282.0,-0.23989218328840967
04274,23,5528.0,5880.0,0.06367583212735162
04363,23,2552.0,2627.0,0.02938871473354232
04061,23,2938.0,3120.0,0.06194690265486735
04037,23,3793.0,3827.0,0.008963880833113613
04051,23,1198.0,1321.0,0.10267111853088484
04072,23,19008.0,20203.0,0.062868265993266
04095,23,1185.0,1617.0,0.3645569620253164
04108,23,952.0,885.0,-0.07037815126050417
04224,23,2828.0,2675.0,-0.054101838755304055
04263,23,2108.0,2427.0,0.15132827324478182
04265,23,1023.0,790.0,-0.22776148582600197
04344,23,2873.0,2987.0,0.03967977723633842
04350,23,3601.0,3587.0,-0.0038878089419606132
04358,23,4228.0,4351.0,0.029091769157994385
04408,23,192.0,181.0,-0.05729166666666663
04416,23,5425.0,5585.0,0.029493087557603603
04418,23,1628.0,1745.0,0.07186732186732181
04428,23,2964.0,3496.0,0.17948717948717952
04434,23,1195.0,1124.0,-0.05941422594142265
04444,23,8880.0,9189.0,0.03479729729729719
04456,23,2950.0,2909.0,-0.013898305084745766
04475,23,482.0,515.0,0.06846473029045641
04488,23,1395.0,1271.0,-0.0888888888888889
04496,23,3824.0,3845.0,0.005491631799163121
05361,50,1038.0,1114.0,0.07321772639691715
05401,50,28849.0,32724.0,0.1343200804187321
05404,50,7209.0,8224.0,0.14079622693854899
05445,50,3844.0,3900.0,0.014568158168574374
05454,50,4823.0,5343.0,0.1078167115902966
05455,50,1135.0,1371.0,0.20792951541850213
05464,50,3384.0,3173.0,-0.062352245862884126
05465,50,5446.0,5540.0,0.0172603745868527
05472,50,1634.0,2025.0,0.23929008567931453
05487,50,1469.0,1697.0,0.1552076242341729
05489,50,3182.0,3561.0,0.11910747957259593
05491,50,5799.0,6049.0,0.043110881186411376
05602,50,11777.0,12495.0,0.06096629022671318
05070,50,509.0,442.0,-0.13163064833005889
05053,50,420.0,322.0,-0.23333333333333328
05058,50,280.0,172.0,-0.3857142857142857
05059,50,619.0,544.0,-0.1211631663974152
05072,50,580.0,574.0,-0.010344827586206917
05101,50,4380.0,4206.0,-0.03972602739726028
05146,50,717.0,543.0,-0.2426778242677824
05150,50,858.0,416.0,-0.5151515151515151
05152,50,362.0,457.0,0.2624309392265194
05254,50,282.0,420.0,0.4893617021276595
05255,50,4049.0,4085.0,0.008891084218325407
05458,50,2288.0,2268.0,-0.00874125874125875
05471,50,878.0,741.0,-0.1560364464692483
05473,50,1440.0,1398.0,-0.029166666666666674
05474,50,876.0,1211.0,0.38242009132420085
05482,50,7680.0,7714.0,0.004427083333333304
05494,50,1728.0,1525.0,-0.11747685185185186
05647,50,1151.0,1202.0,0.04430929626411806
05658,50,1351.0,1720.0,0.2731310140636565
05660,50,1817.0,1719.0,-0.05393505778756191
05661,50,5796.0,6052.0,0.04416839199447886
05680,50,2146.0,2190.0,0.020503261882572232
05154,50,527.0,533.0,0.011385199240986799
05161,50,584.0,796.0,0.3630136986301369
05201,50,14429.0,14831.0,0.027860558597269325
05252,50,262.0,579.0,1.2099236641221376
05253,50,749.0,509.0,-0.32042723631508674
05257,50,2649.0,3225.0,0.2174405436013589
05343,50,785.0,926.0,0.17961783439490442
05492,50,713.0,856.0,0.20056100981767178
05640,50,139.0,242.0,0.7410071942446044
05443,50,6758.0,6410.0,-0.051494525007398595
05478,50,14942.0,16003.0,0.07100789720251632
05669,50,660.0,868.0,0.3151515151515152
05675,50,1178.0,930.0,-0.21052631578947367
05679,50,3444.0,3076.0,-0.10685249709639955
05733,50,5802.0,6039.0,0.04084798345398144
05760,50,1318.0,807.0,-0.3877086494688923
05761,50,994.0,926.0,-0.06841046277665996
05765,50,1632.0,1838.0,0.12622549019607843
05774,50,1012.0,964.0,-0.04743083003952564
05819,50,9655.0,9304.0,-0.03635422061108229
05822,50,1615.0,1735.0,0.07430340557275539
05828,50,1893.0,1900.0,0.003697834125726329
05845,50,1170.0,1318.0,0.1264957264957265
97837,41,72.0,76.0,0.05555555555555558
97856,41,293.0,433.0,0.4778156996587031
97205,41,7262.0,8309.0,0.14417515835857886
97301,41,54743.0,56636.0,0.034579763622746285
97375,41,1514.0,1339.0,-0.11558784676354028
97429,41,779.0,823.0,0.056482670089858855
97467,41,4949.0,5455.0,0.10224287734895943
97541,41,1325.0,1505.0,0.13584905660377355
97828,41,3061.0,3192.0,0.042796471741261
97016,41,6282.0,6728.0,0.07099649793059526
97267,41,31526.0,31841.0,0.009991752838926615
97461,41,927.0,818.0,-0.1175836030204962
97884,41,189.0,127.0,-0.328042328042328
97449,41,1910.0,1885.0,-0.01308900523560208
97501,41,44558.0,47229.0,0.05994434220566447
97531,41,778.0,201.0,-0.7416452442159382
97627,41,876.0,671.0,-0.23401826484018262
97758,41,116.0,73.0,-0.3706896551724138
97063,41,949.0,830.0,-0.1253951527924131
97009,41,8231.0,8917.0,0.08334345766006557
97014,41,1266.0,1584.0,0.2511848341232228
97030,41,38105.0,39757.0,0.04335389056554262
97039,41,616.0,432.0,-0.2987012987012987
97042,41,3823.0,2879.0,-0.2469264975150406
97049,41,1764.0,1866.0,0.05782312925170063
97054,41,1860.0,1412.0,-0.24086021505376343
97118,41,820.0,657.0,-0.198780487804878
97141,41,13597.0,13272.0,-0.02390233139663156
97149,41,468.0,529.0,0.13034188034188032
97201,41,16946.0,17015.0,0.004071757346866489
97216,41,16863.0,17770.0,0.05378639625214965
97331,41,2726.0,3656.0,0.34115920763022745
97358,41,2641.0,2380.0,-0.0988262021961378
97034,41,19165.0,20688.0,0.07946777980693964
97048,41,6622.0,7530.0,0.13711869525823017
97056,41,11742.0,11839.0,0.008260943621188899
97080,41,42486.0,46413.0,0.0924304476768818
97103,41,17620.0,17787.0,0.009477866061293971
97110,41,1358.0,1225.0,-0.09793814432989689
03242,33,4891.0,5671.0,0.15947658965446743
03253,33,6231.0,6630.0,0.0640346653827637
03257,33,4808.0,4261.0,-0.11376871880199668
03275,33,11412.0,12002.0,0.05169996494917628
03287,33,1419.0,1512.0,0.06553911205074003
03440,33,2670.0,2943.0,0.10224719101123592
03070,33,5400.0,6051.0,0.12055555555555553
03071,33,5167.0,5217.0,0.009676795045481024
03215,33,186.0,198.0,0.06451612903225801
03220,33,7371.0,7424.0,0.007190340523673955
03223,33,3417.0,3382.0,-0.01024290313140186
03224,33,2203.0,2233.0,0.013617793917385379
03251,33,1337.0,1401.0,0.04786836200448774
03259,33,305.0,250.0,-0.180327868852459
03260,33,685.0,1027.0,0.49927007299270065
03053,33,24656.0,25534.0,0.03560999351070726
03104,33,31846.0,34557.0,0.08512843057212827
03222,33,5566.0,5992.0,0.07653611210923472
03226,33,1011.0,825.0,-0.18397626112759646
03064,33,14163.0,14769.0,0.04278754501165016
25650,54,403.0,27.0,-0.9330024813895782
26541,54,2661.0,3752.0,0.4099962420142804
26576,54,279.0,791.0,1.8351254480286738
26627,54,272.0,360.0,0.32352941176470584
26629,54,317.0,344.0,0.08517350157728698
26676,54,438.0,385.0,-0.12100456621004563
26680,54,208.0,494.0,1.375
26714,54,258.0,609.0,1.36046511627907
26726,54,12815.0,12771.0,-0.0034334763948498104
26731,54,271.0,216.0,-0.20295202952029523
26753,54,6185.0,5548.0,-0.10299110751818918
26757,54,6338.0,7020.0,0.10760492268854538
26804,54,849.0,533.0,-0.37220259128386335
26823,54,318.0,87.0,-0.7264150943396226
26855,54,629.0,758.0,0.20508744038155813
26003,54,42074.0,40984.0,-0.025906735751295318
26031,54,1646.0,1750.0,0.06318347509112998
26150,54,6353.0,6049.0,-0.047851408783252
26152,54,114.0,16.0,-0.8596491228070176
26159,54,3072.0,2466.0,-0.197265625
26180,54,2032.0,2029.0,-0.0014763779527559029
26184,54,1938.0,2841.0,0.4659442724458205
26217,54,225.0,112.0,-0.5022222222222222
26224,54,251.0,198.0,-0.2111553784860558
26259,54,117.0,109.0,-0.06837606837606836
26269,54,1025.0,1044.0,0.018536585365853675
26278,54,660.0,601.0,-0.08939393939393936
26294,54,974.0,458.0,-0.5297741273100616
26327,54,110.0,95.0,-0.13636363636363635
18337,42,14303.0,15299.0,0.06963574075368806
18340,42,160.0,155.0,-0.03125
18349,42,186.0,160.0,-0.13978494623655913
18411,42,22011.0,23002.0,0.04502294307391752
18414,42,5322.0,5488.0,0.031191281473130328
18437,42,210.0,159.0,-0.24285714285714288
18326,42,4622.0,3828.0,-0.17178710514928597
18045,42,26256.0,29198.0,0.11205057891529546
18221,42,539.0,406.0,-0.24675324675324672
18334,42,5595.0,5277.0,-0.05683646112600538
18072,42,6465.0,6908.0,0.06852281515854597
18106,42,7500.0,6621.0,-0.11719999999999997
18232,42,3834.0,4158.0,0.08450704225352124
18073,42,9639.0,10896.0,0.13040771864301282
18241,42,695.0,401.0,-0.42302158273381296
18353,42,12148.0,11993.0,-0.01275930194270658
18421,42,5315.0,4633.0,-0.12831608654750704
18816,42,143.0,61.0,-0.5734265734265734
18954,42,9697.0,10081.0,0.039599876250386634
18046,42,47.0,142.0,2.021276595744681
18109,42,17619.0,17266.0,-0.020035189284295374
18202,42,11857.0,13343.0,0.12532681116639965
18212,42,172.0,17.0,-0.9011627906976745
18223,42,158.0,55.0,-0.6518987341772151
18302,42,17042.0,17649.0,0.035617885224738854
18335,42,862.0,1472.0,0.7076566125290022
21213,24,30528.0,29579.0,-0.031086215932914052
21217,24,38596.0,31694.0,-0.1788268214322728
21219,24,9175.0,9278.0,0.011226158038147194
21220,24,40868.0,41627.0,0.018571987863365003
21234,24,69447.0,66011.0,-0.0494765792618832
21502,24,42876.0,42049.0,-0.019288179867524957
21660,24,3948.0,3942.0,-0.001519756838905817
21625,24,2694.0,2479.0,-0.07980697847067553
21627,24,24.0,23.0,-0.04166666666666663
21631,24,2492.0,2770.0,0.1115569823434992
21666,24,11698.0,13738.0,0.1743887844075911
21711,24,972.0,1087.0,0.11831275720164602
21734,24,688.0,889.0,0.29215116279069764
21770,24,5187.0,7291.0,0.40562945826103713
21790,24,53.0,11.0,-0.7924528301886793
21798,24,2106.0,2627.0,0.24738841405508083
21813,24,2924.0,2662.0,-0.08960328317373456
21817,24,5348.0,4146.0,-0.224756918474196
21821,24,887.0,732.0,-0.1747463359639233
21824,24,125.0,143.0,0.1439999999999999
21838,24,1350.0,1931.0,0.4303703703703703
21841,24,1099.0,1085.0,-0.01273885350318471
21872,24,544.0,573.0,0.053308823529411686
21901,24,18326.0,18635.0,0.0168612899705336
21871,24,1914.0,1799.0,-0.06008359456635315
21779,24,1096.0,1759.0,0.6049270072992701
21920,24,353.0,910.0,1.5779036827195467
21031,24,0.0,26.0,inf
21120,24,7136.0,7243.0,0.014994394618834006
23435,51,28222.0,32845.0,0.1638083764439091
23480,51,302.0,294.0,-0.026490066225165587
23661,51,13082.0,13813.0,0.05587830606940836
23662,51,12017.0,12382.0,0.03037363734709153
23664,51,9830.0,10088.0,0.02624618514750754
23665,51,6128.0,6737.0,0.09937989556135762
23691,51,134.0,577.0,3.3059701492537314
23503,51,32270.0,30770.0,-0.046482801363495474
23507,51,7263.0,6405.0,-0.11813300289136719
23508,51,21824.0,21182.0,-0.029417155425219943
23518,51,30108.0,28602.0,-0.050019928258270174
23603,51,3787.0,3676.0,-0.02931080010562448
23604,51,6734.0,5872.0,-0.128007128007128
23605,51,13023.0,13920.0,0.06887813867772397
23663,51,13841.0,13807.0,-0.0024564699082436636
23701,51,22987.0,25021.0,0.08848479575412194
23805,51,19530.0,21507.0,0.10122887864823338
23828,51,187.0,711.0,2.802139037433155
23837,51,4806.0,4676.0,-0.027049521431543933
23842,51,6707.0,7410.0,0.10481586402266285
23857,51,455.0,380.0,-0.1648351648351648
23881,51,1788.0,2028.0,0.13422818791946312
23924,51,6384.0,5980.0,-0.06328320802005016
23938,51,283.0,178.0,-0.3710247349823321
23005,51,16021.0,18465.0,0.15254977841582917
23025,51,212.0,761.0,2.589622641509434
23027,51,1322.0,1595.0,0.20650529500756432
23039,51,1147.0,1238.0,0.07933740191804706
23061,51,21284.0,22445.0,0.05454801728998304
23075,51,10100.0,8800.0,-0.12871287128712872
19066,42,5783.0,5409.0,-0.06467231540722806
19079,42,9165.0,9292.0,0.013857064920894668
19082,42,40740.0,43270.0,0.06210112911143839
19103,42,22911.0,25368.0,0.1072410632447296
19104,42,54890.0,52126.0,-0.050355255966478385
19939,10,6018.0,7968.0,0.3240279162512463
19946,10,4819.0,5248.0,0.08902261880058093
19947,10,19562.0,20128.0,0.028933646866373675
19041,42,5950.0,6535.0,0.09831932773109253
19114,42,30639.0,31815.0,0.03838245373543514
19119,42,28605.0,29206.0,0.021010312882363325
19125,42,24504.0,24948.0,0.018119490695396756
19127,42,6263.0,5522.0,-0.1183139070732876
19973,10,24509.0,25619.0,0.04528948549512424
19372,42,1707.0,2578.0,0.5102519039250146
19310,42,3178.0,3163.0,-0.004719949653870348
19311,42,9726.0,11001.0,0.13109191856878466
19358,42,709.0,422.0,-0.4047954866008463
19390,42,13502.0,13050.0,-0.033476521996741226
19422,42,18815.0,19928.0,0.05915492957746471
19426,42,40268.0,42866.0,0.06451773120095372
19096,42,13545.0,15107.0,0.11531930601698037
19107,42,13464.0,14984.0,0.112893642305407
19126,42,15339.0,18269.0,0.19101636351783036
19132,42,34590.0,32802.0,-0.05169124024284477
19134,42,64089.0,59590.0,-0.07019925416218076
19533,42,8461.0,7920.0,-0.06394043257298188
19602,42,16821.0,17568.0,0.044408774745853474
19707,10,15852.0,16631.0,0.04914206409285904
22960,51,10873.0,10573.0,-0.027591281155154967
22967,51,1672.0,2452.0,0.46650717703349276
22973,51,6415.0,6271.0,-0.022447388932190226
22976,51,621.0,349.0,-0.4380032206119162
22206,51,20677.0,21085.0,0.019732069449146294
22509,51,26.0,81.0,2.1153846153846154
22301,51,12156.0,14410.0,0.18542283645936153
22485,51,24726.0,25870.0,0.04626708727655093
22654,51,1400.0,904.0,-0.3542857142857143
22469,51,1249.0,2369.0,0.8967173738991192
22646,51,173.0,27.0,-0.8439306358381503
22580,51,4998.0,5631.0,0.12665066026410554
22729,51,1055.0,1213.0,0.14976303317535544
22847,51,852.0,613.0,-0.2805164319248826
22969,51,893.0,2073.0,1.3213885778275474
22747,51,991.0,1183.0,0.1937436932391523
22436,51,848.0,803.0,-0.05306603773584906
22192,51,57513.0,59637.0,0.036930780866934354
22610,51,1797.0,1720.0,-0.04284919309961044
22025,51,16774.0,19540.0,0.16489805651603673
22551,51,19652.0,20690.0,0.052819051496030944
22556,51,27931.0,32577.0,0.16633847696108273
22623,51,621.0,885.0,0.4251207729468598
22807,51,3223.0,5618.0,0.7430964939497362
22904,51,5486.0,6500.0,0.18483412322274884
22964,51,165.0,399.0,1.418181818181818
19036,42,12991.0,13082.0,0.007004849511200062
19044,42,15721.0,17064.0,0.085427135678392
19054,42,16653.0,17872.0,0.07320002401969616
19070,42,6941.0,6714.0,-0.032704221293761715
19072,42,9306.0,10782.0,0.15860735009671179
19073,42,19363.0,20756.0,0.07194133140525749
19087,42,32437.0,33717.0,0.0394611092271171
19111,42,69917.0,68452.0,-0.020953416193486563
19123,42,14824.0,18071.0,0.21903669724770647
19142,42,28221.0,29993.0,0.06279012083200453
19143,42,63518.0,63861.0,0.005400044081992572
19148,42,53870.0,51010.0,-0.053090774085762016
19149,42,56933.0,59899.0,0.052096323748968
19151,42,34391.0,31815.0,-0.07490331772847547
19805,10,41010.0,39500.0,-0.03682028773469881
19970,10,7799.0,7484.0,-0.04038979356327732
19977,10,26063.0,25907.0,-0.005985496681118807
19406,42,23493.0,28470.0,0.21185033839867184
19425,42,14942.0,17394.0,0.164101191272922
19520,42,5534.0,6276.0,0.13408023129743407
19523,42,415.0,0.0,-1.0
19541,42,4138.0,4359.0,0.053407443209279926
19544,42,82.0,157.0,0.9146341463414633
19549,42,260.0,361.0,0.3884615384615384
19550,42,710.0,588.0,-0.17183098591549295
19941,10,3069.0,2855.0,-0.06972955360052135
19734,10,11892.0,13741.0,0.15548267743020516
19801,10,15422.0,16061.0,0.0414343146154843
19803,10,21779.0,21550.0,-0.01051471601083609
80132,08,20555.0,28325.0,0.37801021649233757
80202,08,12643.0,16952.0,0.3408210076722298
80003,08,36341.0,36790.0,0.01235519110646388
80012,08,50782.0,51796.0,0.01996770509235546
80216,08,12462.0,15349.0,0.23166425934841928
80222,08,21272.0,24169.0,0.13618841669800674
80223,08,19674.0,20227.0,0.028108163057842805
80234,08,26861.0,28793.0,0.07192584043780936
80235,08,7902.0,8752.0,0.10756770437863827
80239,08,45839.0,46465.0,0.013656493379000434
80435,08,7248.0,8004.0,0.10430463576158933
80467,08,2139.0,2179.0,0.0187003272557269
80469,08,324.0,354.0,0.09259259259259256
80510,08,461.0,462.0,0.002169197396963085
80516,08,23492.0,33291.0,0.4171207219478972
80929,08,209.0,39.0,-0.8133971291866029
80643,08,3268.0,3745.0,0.14596083231334145
80532,08,123.0,238.0,0.934959349593496
80631,08,53871.0,55089.0,0.022609567299660238
80640,08,13308.0,13344.0,0.0027051397655546428
80650,08,1416.0,1843.0,0.3015536723163841
80705,08,1235.0,1017.0,-0.17651821862348183
80737,08,1628.0,1699.0,0.04361179361179368
80741,08,863.0,1020.0,0.18192352259559685
80759,08,4547.0,4845.0,0.06553771717616019
80813,08,1808.0,1528.0,-0.15486725663716816
80823,08,145.0,215.0,0.48275862068965525
80833,08,686.0,921.0,0.3425655976676385
80836,08,1101.0,1110.0,0.008174386920980936
80840,08,5957.0,6170.0,0.03575625314755748
80015,08,65940.0,71786.0,0.0886563542614498
80016,08,49384.0,63013.0,0.2759800745180625
80024,08,369.0,52.0,-0.8590785907859079
80025,08,517.0,37.0,-0.9284332688588007
80030,08,16293.0,16805.0,0.03142453814521584
80104,08,29033.0,33991.0,0.17077119140288644
80136,08,5063.0,5922.0,0.16966225557969583
80105,08,1287.0,1493.0,0.16006216006216012
80111,08,31925.0,32122.0,0.006170712607674211
80123,08,45802.0,46816.0,0.022138771232697252
80126,08,44220.0,44148.0,-0.0016282225237449488
80133,08,2457.0,2519.0,0.025234025234025292
80215,08,19263.0,19288.0,0.0012978248455588481
80116,08,3987.0,4749.0,0.19112114371708055
80120,08,30825.0,29840.0,-0.03195458231954584
80205,08,32546.0,33805.0,0.03868370921157749
80219,08,67342.0,67393.0,0.0007573282646788915
80220,08,35715.0,37116.0,0.03922721545569097
80228,08,32447.0,35091.0,0.08148673220944924
80230,08,8491.0,9782.0,0.1520433400070662
80236,08,18484.0,16416.0,-0.11188054533650726
80237,08,19873.0,22149.0,0.1145272480249584
80241,08,33760.0,34233.0,0.014010663507109111
80249,08,29024.0,36640.0,0.2624035281146637
80260,08,34801.0,35291.0,0.014080055170828443
86438,04,963.0,661.0,-0.3136033229491173
83324,16,772.0,688.0,-0.10880829015544047
94702,06,17720.0,16557.0,-0.06563205417607221
94704,06,27006.0,25124.0,-0.069688217433163
94707,06,12173.0,12313.0,0.011500862564692405
94904,06,12459.0,13391.0,0.07480536158600204
94014,06,48387.0,47708.0,-0.01403269473205615
94020,06,1170.0,2186.0,0.8683760683760684
94028,06,6830.0,6582.0,-0.03631039531478775
94040,06,35200.0,35800.0,0.017045454545454586
94102,06,29319.0,33856.0,0.15474606910194755
94111,06,3432.0,4707.0,0.37150349650349646
94010,06,42569.0,43644.0,0.0252531184664897
94044,06,38844.0,38609.0,-0.006049840387189809
94070,06,30370.0,31477.0,0.03645044451761614
94105,06,6793.0,13810.0,1.0329751214485499
94121,06,42720.0,43964.0,0.029119850187265817
94301,06,17409.0,17243.0,-0.009535297834453393
94303,06,47743.0,48487.0,0.01558343631527137
94305,06,14971.0,16469.0,0.10006011622470101
94403,06,42252.0,44244.0,0.04714569724510076
94572,06,9798.0,9546.0,-0.025719534598897753
94579,06,22431.0,21034.0,-0.06227988052249123
94589,06,30593.0,31033.0,0.01438237505311668
94603,06,33823.0,35996.0,0.06424622298435967
94605,06,43116.0,45334.0,0.0514426199090825
94612,06,15200.0,16884.0,0.11078947368421055
94706,06,20735.0,20962.0,0.01094767301663846
94923,06,737.0,1283.0,0.7408412483039348
94928,06,43370.0,45910.0,0.058565828913995865
94938,06,840.0,511.0,-0.3916666666666667
94939,06,7130.0,7274.0,0.02019635343618509
94945,06,19095.0,17482.0,-0.08447237496726889
94964,06,3322.0,2700.0,-0.18723660445514745
94512,06,96.0,0.0,-1.0
94569,06,243.0,247.0,0.016460905349794164
94517,06,13139.0,12200.0,-0.07146662607504373
94545,06,32015.0,33496.0,0.04625956582851787
94556,06,16039.0,15672.0,-0.02288172579337866
94574,06,8996.0,7859.0,-0.12638950644730995
94583,06,35174.0,39284.0,0.1168476715755955
94586,06,978.0,844.0,-0.1370143149284253
94601,06,50369.0,52950.0,0.05124183525581216
94621,06,33423.0,35379.0,0.0585225742751998
94708,06,11481.0,11937.0,0.0397177946171936
94710,06,7193.0,8056.0,0.11997775615181427
94117,06,43323.0,40701.0,-0.060522124506613095
94134,06,41677.0,41977.0,0.007198214842718986
94404,06,36086.0,36571.0,0.013440115280163978
94506,06,24371.0,27375.0,0.1232612531287185
94509,06,64412.0,71669.0,0.11266534186176491
94510,06,27786.0,27327.0,-0.016519110343338417
94801,06,29923.0,33178.0,0.10877919994652951
94803,06,25283.0,27133.0,0.07317169639678833
94901,06,42212.0,42307.0,0.0022505448687577534
94947,06,26180.0,25468.0,-0.027196333078686075
94952,06,34938.0,34457.0,-0.013767244833705394
94960,06,15789.0,15871.0,0.005193489138007434
94970,06,675.0,594.0,-0.12
94542,06,13491.0,16705.0,0.23823289600474395
84529,49,240.0,89.0,-0.6291666666666667
84531,49,992.0,478.0,-0.5181451612903225
83642,16,40889.0,51088.0,0.24943138741470805
83647,16,20561.0,22508.0,0.09469383784835372
83650,16,541.0,538.0,-0.00554528650646946
83666,16,19.0,56.0,1.9473684210526314
