NAME,state,county,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,2010_to_2011_chg,2011_to_2012_chg,2012_to_2013_chg,2013_to_2014_chg,2014_to_2015_chg,2015_to_2016_chg,2016_to_2017_chg,2017_to_2018_chg,2018_to_2019_chg,2010_to_2019_chg
"Butte County, California",06,007,220072.0,220266.0,221539.0,222090.0,224241.0,225411.0,226864.0,229294.0,231256.0,219186.0,0.0008815296811952589,0.005779375845568646,0.0024871467326295083,0.009685262731325084,0.0052176007063828855,0.006446003078820484,0.010711263135623206,0.008556700131708617,-0.05219324039160067,-0.0040259551419535855
"Contra Costa County, California",06,013,1052827.0,1066096.0,1079597.0,1094205.0,1111339.0,1126745.0,1135127.0,1147439.0,1150215.0,1153526.0,0.012603210214023663,0.012663962720055322,0.013530974984183874,0.015658857343916255,0.013862556789602465,0.00743912775295219,0.010846363446556984,0.002419300720996942,0.002878592263185542,0.09564629326565521
"El Dorado County, California",06,017,181194.0,180938.0,180561.0,181737.0,183087.0,184452.0,185625.0,188987.0,190678.0,192843.0,-0.0014128503151318306,-0.0020835866429385064,0.0065130343761941045,0.007428316743425922,0.007455471988726758,0.006359378049573872,0.018111784511784412,0.008947705397725825,0.011354220203694254,0.0642902082850425
"Fresno County, California",06,019,933248.0,942904.0,947895.0,955272.0,965974.0,974861.0,979915.0,989255.0,994400.0,999101.0,0.010346660266081553,0.005293221791401903,0.007782507556216567,0.011203091894245842,0.009200040580802371,0.0051843288427786405,0.009531438951337678,0.0052008834931336345,0.0047274738535800775,0.07056323721025914
"Humboldt County, California",06,023,134794.0,134761.0,134827.0,134493.0,134809.0,135727.0,136646.0,136754.0,136373.0,135558.0,-0.00024481801860620767,0.0004897559382908145,-0.002477248622308581,0.002349564661357828,0.006809634371592432,0.006770944616767416,0.0007903634208099586,-0.0027860245404156547,-0.00597625629706755,0.005667908067124694
"Imperial County, California",06,025,175234.0,177057.0,176948.0,176584.0,179091.0,180191.0,180883.0,182830.0,181827.0,181215.0,0.01040323224944939,-0.0006156209582225403,-0.002057101521350857,0.014197209260182087,0.006142128861863494,0.003840369385818443,0.01076386393414519,-0.005485970573756993,-0.003365836756917262,0.03413150416015154
"Kern County, California",06,029,842207.0,851710.0,856158.0,864124.0,874589.0,882176.0,884788.0,893119.0,896764.0,900202.0,0.011283449318279182,0.005222434866327674,0.009304357373288497,0.012110530433132372,0.008674931882289849,0.002960860417875688,0.009415814861865268,0.004081203064765226,0.0038337845854650165,0.06886074326145475
"Kings County, California",06,031,153174.0,153765.0,151364.0,150960.0,150269.0,150965.0,149785.0,150101.0,151366.0,152940.0,0.0038583571624426494,-0.015614736773648108,-0.0026690626569065845,-0.004577371489136173,0.004631693829066474,-0.007816381280429274,0.002109690556464372,0.008427658709802,0.010398636417689566,-0.0015276744094950834
"Lake County, California",06,033,64771.0,64323.0,63983.0,63860.0,64184.0,64591.0,64116.0,64246.0,64382.0,64386.0,-0.00691667567275478,-0.005285823111484178,-0.001922385633683965,0.005073598496711629,0.006341144210395111,-0.007353965722778688,0.0020275750202758402,0.002116863306665051,6.212916653725031e-05,-0.005944018156273656
"Los Angeles County, California",06,037,9830420.0,9889056.0,9962789.0,10017068.0,10116705.0,10170292.0,10137915.0,10163507.0,10105518.0,10039107.0,0.005964750234476179,0.007456020069054103,0.005448173197284412,0.009946722933297458,0.005296882730098318,-0.003183487750400893,0.002524384945030711,-0.005705609294114677,-0.006571756143524787,0.0212286962306798
"Madera County, California",06,039,151408.0,152925.0,152218.0,152389.0,154548.0,154998.0,154697.0,156890.0,157672.0,157327.0,0.010019285638803721,-0.004623181298021861,0.001123388823923488,0.014167689268910433,0.0029117167481946815,-0.0019419605414263685,0.014176099084015847,0.004984383963286376,-0.0021880866609162997,0.03909304660255741
"Marin County, California",06,041,252916.0,255031.0,256069.0,258365.0,260750.0,261221.0,260651.0,260955.0,259666.0,258826.0,0.008362460263486637,0.00407009343962117,0.008966333292979689,0.00923112650707325,0.0018063279002875632,-0.0021820604009631372,0.001166310507153323,-0.004939548964380869,-0.0032349248650188622,0.02336744215470743
"Mendocino County, California",06,045,87828.0,87553.0,87428.0,87192.0,87869.0,87649.0,87628.0,88018.0,87606.0,86749.0,-0.0031311199161998537,-0.0014277066462600185,-0.002699364048130981,0.007764473804936278,-0.002503727139264167,-0.00023959200903600486,0.004450632218012451,-0.004680860733031866,-0.009782434993036992,-0.01228537596210777
"Merced County, California",06,047,256778.0,259898.0,262305.0,263228.0,266353.0,268455.0,268672.0,272673.0,274765.0,277680.0,0.01215057364727512,0.009261325596964909,0.0035188044452070244,0.011871837342531943,0.007891782709412043,0.0008083291426868033,0.014891763935207303,0.007672193433159835,0.010609065929066741,0.08140105460748193
"Monterey County, California",06,053,416682.0,421898.0,426762.0,428826.0,431344.0,433898.0,435232.0,437907.0,435594.0,434061.0,0.012517939339832251,0.011528852945498658,0.0048364193625487495,0.005871845457131819,0.005921028228049963,0.003074455286726341,0.006146147342107167,-0.005281943426343916,-0.0035193322222069057,0.04170806514320269
"Napa County, California",06,055,136858.0,138088.0,139045.0,140326.0,141667.0,142456.0,142166.0,140973.0,139417.0,137744.0,0.008987417615338611,0.006930363246625326,0.009212844762487071,0.009556318857517399,0.005569398660238534,-0.0020357162913461346,-0.008391598553803337,-0.011037574571017172,-0.011999971309094248,0.006473863420479731
"Nevada County, California",06,057,98794.0,98612.0,98292.0,98200.0,98893.0,98877.0,99107.0,99814.0,99696.0,99755.0,-0.0018422171386925923,-0.0032450411714598504,-0.0009359866520164406,0.007057026476578354,-0.00016179102666513678,0.0023261223540358422,0.007133703976510253,-0.0011821988899353153,0.0005917990691701736,0.009727311375184788
"Orange County, California",06,059,3018963.0,3055745.0,3090132.0,3114363.0,3145515.0,3169776.0,3172532.0,3190400.0,3185968.0,3175692.0,0.01218365379105335,0.011253229572493861,0.00784141259985005,0.01000268754798328,0.007712886443078437,0.000869462069243987,0.0056320944910879245,-0.0013891675025075045,-0.0032253933498390674,0.05191484625681064
"Placer County, California",06,061,350048.0,357138.0,361682.0,367309.0,371694.0,375391.0,380531.0,386166.0,393149.0,398329.0,0.02025436511564127,0.012723373037873298,0.0155578657494706,0.011938177392876392,0.009946353721071555,0.01369239006795575,0.014808254780819485,0.01808289699248511,0.013175666223238514,0.1379267986104762
"Riverside County, California",06,065,2203332.0,2239620.0,2268783.0,2292507.0,2329271.0,2361026.0,2387741.0,2423266.0,2450758.0,2470546.0,0.01646960149446386,0.013021405416990373,0.01045670740657001,0.016036592254680127,0.013633020803504703,0.011314996107624431,0.01487807932267371,0.01134501949022515,0.008074236623934361,0.12127722921466222
"Sacramento County, California",06,067,1421959.0,1436105.0,1450121.0,1462131.0,1482026.0,1501335.0,1514460.0,1530615.0,1540975.0,1552058.0,0.009948247452985726,0.0097597320530185,0.008282067496436563,0.013606851916825535,0.013028786269606574,0.008742219424711983,0.010667168495701373,0.006768521149995266,0.0071921997436688034,0.09149279268952193
"San Bernardino County, California",06,071,2042441.0,2065377.0,2081313.0,2088371.0,2112619.0,2128133.0,2140096.0,2157404.0,2171603.0,2180085.0,0.01122970014800928,0.007715782639198476,0.0033911285808525538,0.011610963760749327,0.007343491656564671,0.005621359191366304,0.008087487664104831,0.0065815211244626415,0.0039058704560639423,0.06739190997438849
"San Diego County, California",06,073,3105989.0,3140069.0,3177063.0,3211252.0,3263431.0,3299521.0,3317749.0,3337685.0,3343364.0,3338330.0,0.010972350513797746,0.011781269774645109,0.01076119674051168,0.01624880264769013,0.01105891314999452,0.0055244382442178885,0.006008893379215952,0.001701478719531746,-0.0015056691404226052,0.07480419280300099
"San Francisco County, California",06,075,805463.0,812826.0,825863.0,837442.0,852469.0,864816.0,870887.0,884363.0,883305.0,881549.0,0.009141326168923936,0.016039103079871886,0.014020485237866254,0.017943929251219792,0.014483811141519531,0.007019990379456331,0.015473878930331919,-0.0011963413213804674,-0.0019879882939641824,0.09446243961547585
"San Joaquin County, California",06,077,687744.0,696214.0,702612.0,704379.0,715597.0,726106.0,733709.0,745424.0,752660.0,762148.0,0.012315629071282252,0.009189703165980667,0.002514901538829495,0.0159260852467209,0.014685640101900876,0.010470922978187858,0.01596682063324839,0.009707227027839105,0.012605957537267898,0.10818560394565413
"San Luis Obispo County, California",06,079,270113.0,271969.0,274804.0,276443.0,279083.0,281401.0,282887.0,283405.0,284010.0,283111.0,0.006871198350320018,0.010423982145023825,0.005964250884266553,0.00954988912723409,0.008305772834604763,0.0052807203954499116,0.0018311198464404654,0.002134754150420859,-0.0031653815006513764,0.04812060137794183
"San Mateo County, California",06,081,720162.0,727209.0,739311.0,747373.0,758581.0,765135.0,764797.0,771410.0,769545.0,766573.0,0.009785298307880774,0.016641708229683694,0.01090474779896411,0.014996527838174512,0.008639815655810068,-0.00044175210910490925,0.008646738938568044,-0.0024176507952968773,-0.003862022363864348,0.06444522204726155
"Santa Barbara County, California",06,083,424712.0,426878.0,431249.0,435697.0,440668.0,444769.0,446170.0,448150.0,446527.0,446499.0,0.005099926538454369,0.01023945951770755,0.01031422681559846,0.011409305090464228,0.00930632585075375,0.0031499497491955797,0.004437770356590542,-0.0036215552828293696,-6.270617454262606e-05,0.05129829154815502
"Santa Clara County, California",06,085,1787694.0,1809378.0,1837504.0,1862041.0,1894605.0,1918044.0,1919402.0,1938153.0,1937570.0,1927852.0,0.012129592648406184,0.015544568354429078,0.013353440319041399,0.017488336722983,0.01237144417965741,0.0007080129548644454,0.009769188528510497,-0.0003008018458811046,-0.0050155607281285874,0.0784015608935309
"Santa Cruz County, California",06,087,263054.0,264298.0,266776.0,269419.0,271804.0,274146.0,274673.0,275897.0,274255.0,273213.0,0.004729067035665668,0.009375780369128783,0.009907188052898253,0.008852382348683685,0.008616503068387571,0.0019223333552194077,0.004456207927244327,-0.005951496391769395,-0.003799383785163424,0.03861944695765884
"Shasta County, California",06,089,177291.0,177774.0,178586.0,178980.0,179804.0,179533.0,179631.0,179921.0,180040.0,180080.0,0.0027243345685905584,0.004567597061437612,0.002206219972450185,0.004603866353782626,-0.0015071967253231788,0.0005458606495740703,0.0016144206734918232,0.0006614013928334384,0.00022217285047765323,0.015731198989232364
"Solano County, California",06,095,414305.0,416471.0,420757.0,424788.0,431131.0,436092.0,440207.0,445458.0,446610.0,447643.0,0.005228032488142853,0.010291232762905445,0.009580351604370207,0.01493215439230866,0.011506943365241717,0.00943608229456161,0.011928479101876999,0.0025861023934916627,0.0023129800049259686,0.0804672885917379
"Sonoma County, California",06,097,485120.0,488116.0,491829.0,495025.0,500292.0,502146.0,503070.0,504217.0,499942.0,494336.0,0.006175791556728205,0.007606798383990698,0.006498193477814551,0.010639866673400222,0.003705835791897538,0.0018401022810099477,0.0022800007951180312,-0.008478492395139425,-0.011213300742886179,0.018997361477572472
"Stanislaus County, California",06,099,515358.0,518522.0,521726.0,525491.0,531997.0,538388.0,541560.0,547899.0,549815.0,550660.0,0.006139421528335687,0.0061791013688907714,0.0072164316135290285,0.012380801954743337,0.012013225638490388,0.005891661775522472,0.011705074230002221,0.003496994884093496,0.0015368805871065483,0.06849995537082965
"Sutter County, California",06,101,94806.0,94919.0,95022.0,95350.0,95847.0,96463.0,96651.0,96648.0,96807.0,96971.0,0.001191907685167637,0.0010851357473213863,0.0034518322072782937,0.005212375458835794,0.006426909553767901,0.0019489337880844726,-3.103951330041266e-05,0.0016451452694312696,0.0016940923693533616,0.022836107419361706
"Tulare County, California",06,107,443688.0,449253.0,451977.0,454143.0,458198.0,459863.0,460437.0,464493.0,465861.0,466195.0,0.01254259750094655,0.006063398574967849,0.004792279253147846,0.008928905653065256,0.0036338002348330622,0.0012481978328329202,0.008809022732751748,0.0029451466437599993,0.0007169520522216644,0.05072708750292998
"Ventura County, California",06,111,825706.0,831771.0,835981.0,839620.0,846178.0,850536.0,849738.0,854223.0,850967.0,846006.0,0.007345229415796961,0.005061489280102416,0.004352969744527702,0.007810676258307225,0.005150216621089276,-0.0009382318914190613,0.005278097484165745,-0.003811651055988907,-0.005829838289851397,0.02458502178741595
"Yolo County, California",06,113,201190.0,202054.0,204118.0,204593.0,207590.0,213016.0,215802.0,219116.0,220408.0,220500.0,0.00429444803419643,0.010215091015273181,0.0023270853133972036,0.014648595015469779,0.026138060600221502,0.013078829759266997,0.01535666953967052,0.0058964201610105516,0.0004174077165983725,0.09597892539390629
"Yuba County, California",06,115,72388.0,72578.0,72926.0,73340.0,73966.0,74492.0,75275.0,77031.0,78041.0,78668.0,0.002624744432778936,0.004794841411998041,0.0056769876312974255,0.008535587673847767,0.007111375496849925,0.010511195833109666,0.023327798073729644,0.013111604419000056,0.00803423841314177,0.08675471072553465
"Adams County, Colorado",08,001,443715.0,451443.0,459598.0,469193.0,480718.0,491337.0,498187.0,503167.0,511868.0,517421.0,0.01741658497008225,0.018064296046234052,0.02087694028259479,0.02456345256642778,0.022089873896962375,0.013941551318138012,0.009996246389408103,0.017292469498198404,0.010848500003907358,0.1661111298919351
"Arapahoe County, Colorado",08,005,575022.0,584948.0,595546.0,607070.0,618821.0,631096.0,637068.0,643052.0,651215.0,656590.0,0.017261948238502134,0.01811784979177644,0.019350310471399457,0.019356911064621896,0.01983610769511701,0.009462902632879855,0.00939303182705764,0.012694152261403469,0.008253802507620422,0.14185196392485855
"Boulder County, Colorado",08,013,295166.0,299378.0,305318.0,310048.0,313333.0,319372.0,322226.0,322514.0,326078.0,326196.0,0.014269936239268644,0.019841137291317423,0.015492044360306378,0.010595133656724043,0.019273424758962543,0.008936287464148318,0.0008937826246175895,0.011050683071122558,0.000361876606210787,0.10512728430781326
"Denver County, Colorado",08,031,604414.0,619968.0,634265.0,649495.0,663862.0,682545.0,693060.0,704621.0,716492.0,727211.0,0.025734016750108335,0.023060867657685558,0.024012045438420948,0.022120262665609403,0.02814289716838747,0.01540557765422057,0.016681095431853032,0.01684735481911548,0.014960390346298258,0.20316703451607676
"Douglas County, Colorado",08,035,287003.0,292167.0,298215.0,305963.0,314638.0,322387.0,328632.0,335299.0,342776.0,351154.0,0.017992843280383752,0.020700489788374465,0.025981255134718273,0.028353101518811208,0.02462830300218033,0.0193711284884317,0.020287129676964,0.02229949984938817,0.024441617849557673,0.22352031163437314
"El Paso County, Colorado",08,041,626928.0,636963.0,644964.0,655044.0,663519.0,674471.0,688284.0,699232.0,713856.0,720403.0,0.016006622770078804,0.01256116917309158,0.01562877928070394,0.01293806217597604,0.01650593276153356,0.020479753762578268,0.01590622475605996,0.02091437462816348,0.009171317464586659,0.14910005614679833
"Jefferson County, Colorado",08,059,535533.0,539884.0,545358.0,551798.0,558503.0,565524.0,571837.0,574613.0,580233.0,582881.0,0.008124616036733423,0.01013921509064919,0.01180875681662319,0.012151185760006289,0.012571105258163406,0.011163098294678875,0.00485453022452198,0.009780495742351736,0.004563683899398985,0.08841285224253226
"Larimer County, Colorado",08,069,300637.0,305525.0,310487.0,315988.0,324122.0,333577.0,339993.0,343976.0,350518.0,356899.0,0.016258810459125028,0.01624089681695451,0.01771732793965608,0.02574148385381725,0.029171114580312407,0.019233939989867332,0.011714947072439807,0.019018768751308146,0.01820448593224877,0.1871426338075486
"Mesa County, Colorado",08,077,146313.0,147083.0,147848.0,147554.0,148255.0,148513.0,150083.0,151616.0,153207.0,154210.0,0.005262690259922209,0.0052011449317732605,-0.0019885287592662504,0.004750803095815659,0.001740244848403183,0.010571465124265211,0.01021434806073973,0.010493615449556737,0.006546698257912542,0.053973331146241366
"Pueblo County, Colorado",08,101,159477.0,160545.0,160852.0,161451.0,161875.0,163591.0,165123.0,166475.0,167529.0,168424.0,0.006696890460693439,0.0019122364446104712,0.003723920125332514,0.0026261837957026746,0.010600772200772157,0.0093648183579782,0.008187835734573712,0.00633128097311908,0.00534235863641519,0.05610213385002227
"Weld County, Colorado",08,123,254270.0,258638.0,263691.0,269785.0,277670.0,285174.0,294932.0,304633.0,314305.0,324492.0,0.01717858968812669,0.019536958992877995,0.02311038298614676,0.029226977037270396,0.027024885655634323,0.034217705681443666,0.03289232772300066,0.03174967912209126,0.03241119294952366,0.2761709993314194
"Fairfield County, Connecticut",09,001,918714.0,925899.0,933835.0,939904.0,945438.0,948053.0,944177.0,949921.0,943823.0,943332.0,0.007820714607592816,0.008571129248438503,0.0064990067838537335,0.005887835353397763,0.0027659137881066442,-0.004088379025223299,0.006083605086758093,-0.006419481198962851,-0.0005202246607679539,0.026796152012487084
"Hartford County, Connecticut",09,003,894478.0,894705.0,897259.0,898272.0,897985.0,895841.0,892389.0,895388.0,892697.0,891720.0,0.00025377929921144293,0.002854572177421577,0.0011289939694112405,-0.0003195023333689706,-0.0023875677210644097,-0.003853362371224356,0.003360642051840612,-0.0030054010105116102,-0.00109443629809447,-0.003083362586894234
"Litchfield County, Connecticut",09,005,189840.0,188789.0,187530.0,186924.0,184993.0,183603.0,182571.0,182177.0,181111.0,180333.0,-0.005536241045090651,-0.006668820746971504,-0.0032314829627260178,-0.010330401660567978,-0.007513797819376999,-0.005620823189163571,-0.0021580645337978543,-0.005851452159163939,-0.004295708156876188,-0.050079013906447534
"Middlesex County, Connecticut",09,007,165697.0,166043.0,165602.0,165562.0,164943.0,164063.0,163329.0,163410.0,162682.0,162436.0,0.002088148850009297,-0.0026559385219491194,-0.00024154297653411483,-0.0037387806380690947,-0.005335176394269503,-0.004473891127188989,0.000495931524713944,-0.004455051710421598,-0.0015121525429979688,-0.01968050115572395
"New Haven County, Connecticut",09,009,862989.0,861113.0,862813.0,862287.0,861277.0,859470.0,856875.0,860435.0,857620.0,854757.0,-0.002173839991007953,0.001974189217907485,-0.0006096338372277854,-0.0011713037538545468,-0.002098047434216821,-0.003019302593458728,0.004154631655725716,-0.0032716009925212175,-0.0033383083416897996,-0.009538939662035117
"New London County, Connecticut",09,011,274055.0,273502.0,274170.0,274150.0,273676.0,271863.0,269801.0,269033.0,266784.0,265206.0,-0.002017843133677588,0.0024423953024108602,-7.29474413685427e-05,-0.0017289804851359225,-0.006624621815577547,-0.007584702589171766,-0.002846542451658829,-0.008359569272171075,-0.00591489744512419,-0.03228913904143327
"Tolland County, Connecticut",09,013,152781.0,152507.0,151539.0,151377.0,151367.0,151420.0,151118.0,151461.0,150921.0,150721.0,-0.001793416720665575,-0.006347249634442997,-0.0010690317344049793,-6.606023372113246e-05,0.0003501423692087169,-0.001994452516180134,0.002269749467303628,-0.0035652742290094297,-0.001325196626049352,-0.013483351987485404
"Windham County, Connecticut",09,015,118519.0,118151.0,117599.0,117604.0,116998.0,116573.0,116192.0,116359.0,117027.0,116782.0,-0.0031049873859887445,-0.004671987541366551,4.251736834492981e-05,-0.005152885956259956,-0.0036325407271918797,-0.003268338294459272,0.00143727623244283,0.005740853737141061,-0.002093533970793038,-0.014655877960495833
"Kent County, Delaware",10,001,162912.0,164834.0,167626.0,169416.0,171987.0,173533.0,174827.0,176824.0,178550.0,180786.0,0.01179778039677859,0.016938253030321482,0.01067853435624544,0.015175662275109802,0.008989051498078382,0.007456794961189006,0.0114227207467954,0.009761118400217095,0.012523102772332706,0.10971567472009425
"New Castle County, Delaware",10,003,538986.0,541971.0,546076.0,549684.0,552778.0,556779.0,556987.0,559793.0,559335.0,558753.0,0.0055381772439357935,0.007574205999951955,0.0066071389330422114,0.005628688482837374,0.007237987040005223,0.0003735773080522087,0.0050378195541367354,-0.000818159569698107,-0.001040521333369071,0.03667442197014403
"Sussex County, Delaware",10,005,197871.0,200330.0,203390.0,206649.0,210849.0,215622.0,220251.0,225322.0,229286.0,234225.0,0.012427288485932664,0.015274796585633688,0.016023403313830675,0.020324318046542666,0.022637053056927092,0.021468124773909913,0.02302373201483765,0.017592600811283443,0.021540783126750007,0.18372576072289526
"District of Columbia, District of Columbia",11,001,604453.0,617996.0,632323.0,646449.0,658893.0,672228.0,681170.0,693972.0,702455.0,705749.0,0.022405381394417834,0.023182997948206774,0.02233984846352266,0.019249778404792917,0.020238490923412344,0.013302034428795073,0.018794133623031062,0.01222383612018918,0.0046892683517094635,0.16758292207996317
"Alachua County, Florida",12,001,247497.0,249365.0,251417.0,253451.0,256380.0,259964.0,263496.0,266944.0,269956.0,269043.0,0.007547566233126135,0.008228901409580436,0.008090145057812359,0.011556474427009578,0.013979249551447026,0.01358649659183575,0.01308558763700396,0.011283265403979836,-0.003382032627539333,0.08705560067394758
"Bay County, Florida",12,005,169272.0,169856.0,171903.0,174987.0,178985.0,181635.0,183974.0,183563.0,185287.0,174705.0,0.0034500685287583988,0.012051384702336021,0.017940350081150358,0.02284741152199876,0.01480570997569619,0.012877474055110527,-0.002234011327687635,0.009391870910804512,-0.05711140015219629,0.0320962710903161
"Brevard County, Florida",12,009,543573.0,543566.0,547307.0,550823.0,556885.0,568088.0,579130.0,589162.0,596849.0,601942.0,-1.2877755149687253e-05,0.006882328916819613,0.00642418240585263,0.011005350176009454,0.020117259398259923,0.01943712945881626,0.017322535527429128,0.013047345212352512,0.008533146574761785,0.10738024147630587
"Broward County, Florida",12,011,1753578.0,1780172.0,1815137.0,1838844.0,1869235.0,1896425.0,1909632.0,1935878.0,1951260.0,1952778.0,0.0151655643490054,0.01964136049774967,0.013060722138328984,0.016527231238756546,0.01454605761180372,0.00696415624134894,0.013744009316978278,0.007945748647383732,0.0007779588573537666,0.11359631564720818
"Charlotte County, Florida",12,015,159990.0,160511.0,162449.0,164736.0,168474.0,173115.0,178465.0,182033.0,184998.0,188910.0,0.003256453528345471,0.012073938857773081,0.014078264563032183,0.02269085081585076,0.027547277324690977,0.030904312162435277,0.019992715658532445,0.016288255426214038,0.021146174553238417,0.18076129758109882
"Citrus County, Florida",12,017,141129.0,140031.0,139360.0,139271.0,139377.0,141058.0,143621.0,145647.0,147929.0,149657.0,-0.00778011606402651,-0.0047917961022916344,-0.0006386337543053955,0.0007611060450487539,0.012060813477116072,0.018169830849721347,0.014106572158667507,0.0156680192520271,0.011681279532748778,0.06042698524045376
"Clay County, Florida",12,019,191395.0,192370.0,194345.0,196399.0,199798.0,203967.0,208311.0,212230.0,216072.0,219252.0,0.0050941769638706,0.01026667359775435,0.010568833774987851,0.017306605430781108,0.020866074735482742,0.02129756284104789,0.01881321677683845,0.018103001460679558,0.014717316450072238,0.14554716685388858
"Collier County, Florida",12,021,322472.0,328134.0,332427.0,339642.0,348777.0,357305.0,365136.0,372880.0,378488.0,384902.0,0.017558113572651246,0.013083069721516294,0.02170401321192328,0.02689596692988494,0.024451153602445208,0.021916849750213352,0.02120853599754602,0.015039691053422066,0.01694637610703631,0.1935982038750652
"Columbia County, Florida",12,023,67597.0,67485.0,67966.0,67543.0,67857.0,68348.0,69299.0,69612.0,70503.0,71686.0,-0.0016568782638283208,0.00712750981699628,-0.006223700085336792,0.004648890336526268,0.007235804706957172,0.013914086732603748,0.004516659692058944,0.012799517324599163,0.016779427825766247,0.06049085018565914
"Duval County, Florida",12,031,865876.0,870709.0,879602.0,885855.0,897698.0,913010.0,926255.0,937934.0,950181.0,957755.0,0.005581630626094292,0.010213515652186977,0.00710889697840611,0.013369005085482444,0.017056961249774405,0.014506960493313237,0.012608838818683799,0.013057421950798176,0.007971112872179109,0.1061110366842366
"Escambia County, Florida",12,033,298043.0,299114.0,302715.0,305817.0,310659.0,311003.0,315187.0,313512.0,315534.0,318316.0,0.003593441214858162,0.012038888183100838,0.010247262276398494,0.0158329981655696,0.0011073234639911167,0.013453246431706534,-0.005314305475796921,0.006449513894205117,0.008816799457427749,0.06802038632009477
"Flagler County, Florida",12,035,95928.0,97376.0,98359.0,99956.0,102408.0,105392.0,108310.0,110510.0,112067.0,115081.0,0.015094654324076417,0.010094889911271832,0.01623643998007296,0.024530793549161656,0.029138348566518202,0.027687110976165163,0.02031206721447698,0.014089222694778858,0.026894625536509453,0.1996601617880076
"Hernando County, Florida",12,053,173008.0,173094.0,173422.0,174441.0,175855.0,178439.0,182835.0,186553.0,190865.0,193920.0,0.0004970868399150064,0.0018949241452621557,0.005875840435469515,0.008105892536731663,0.01469392397145386,0.024635869961163293,0.020335274974703887,0.02311407482056027,0.0160060775941111,0.12087302321279947
"Highlands County, Florida",12,055,98700.0,98630.0,98128.0,97616.0,98236.0,99491.0,100917.0,102883.0,105424.0,106221.0,-0.0007092198581559739,-0.005089729291290701,-0.005217674873634448,0.006351417800360526,0.012775357302821755,0.014332954739624704,0.01948135596579359,0.024697957874478815,0.007559948398846661,0.07620060790273553
"Hillsborough County, Florida",12,057,1233846.0,1267775.0,1277746.0,1291578.0,1316298.0,1349050.0,1376238.0,1408566.0,1436888.0,1471968.0,0.02749856951353724,0.007864960265031362,0.010825312699080936,0.019139378341842317,0.024881903641880587,0.020153441310551967,0.02349012307464271,0.020106974043104797,0.02441387220159119,0.19299166994908612
"Indian River County, Florida",12,061,138268.0,138894.0,140567.0,141994.0,144755.0,147919.0,151563.0,154383.0,157413.0,159923.0,0.0045274394653860295,0.012045156738232032,0.010151742585386314,0.019444483569728277,0.021857621498393875,0.024635104347649817,0.018606124185982065,0.019626513281902902,0.015945315825249606,0.1566161367778518
"Lake County, Florida",12,069,297950.0,301019.0,303186.0,308034.0,315690.0,325875.0,335396.0,346017.0,356495.0,367118.0,0.010300385970800408,0.007198881133749113,0.01599018424333587,0.024854399189699894,0.03226266273876277,0.029216724204065958,0.03166704432968781,0.030281749162613503,0.02979845439627482,0.23214633327739564
"Lee County, Florida",12,071,620151.0,631330.0,645293.0,661115.0,679513.0,701982.0,722336.0,739224.0,754610.0,770577.0,0.018026254895985083,0.022116801039076206,0.024519094426872723,0.027828743864531935,0.033066328385181754,0.02899504545700604,0.023379701413192677,0.020813718169323536,0.021159274327135824,0.24256350469482424
"Leon County, Florida",12,073,276058.0,277971.0,283769.0,281845.0,283988.0,286272.0,287822.0,290292.0,292502.0,293582.0,0.006929703178317537,0.02085829097279923,-0.006780162738001638,0.007603469992371714,0.008042593349014693,0.0054144310306281085,0.008581692851832079,0.007613024127430368,0.0036922824459320047,0.06347941374638655
"Manatee County, Florida",12,081,323435.0,327142.0,333895.0,342106.0,351746.0,363369.0,375888.0,385571.0,394855.0,403253.0,0.011461344628750814,0.02064241216352536,0.024591563215980994,0.028178400846521345,0.03304373041910935,0.03445258126037176,0.025760332865108815,0.024078574374110095,0.021268566942295175,0.2467821973503177
"Marion County, Florida",12,083,331290.0,332529.0,335125.0,337362.0,339167.0,343254.0,349020.0,354353.0,359977.0,365579.0,0.003739925744815631,0.00780683789985237,0.006675121223424174,0.0053503358410254,0.012050111007261943,0.016798056249890836,0.015279926651767806,0.01587117930425319,0.015562105356731193,0.1035014639741616
"Martin County, Florida",12,085,146393.0,147495.0,148817.0,151263.0,153392.0,156283.0,158701.0,159923.0,160912.0,161000.0,0.007527682334537822,0.008963015695447218,0.016436294240577354,0.014074823320970653,0.01884713674767924,0.015471932327892457,0.007700014492662222,0.006184226158838957,0.0005468827682211241,0.09977936103502216
"Miami-Dade County, Florida",12,086,2505379.0,2554766.0,2591035.0,2617176.0,2662874.0,2693117.0,2712945.0,2751796.0,2761581.0,2716940.0,0.01971238682849985,0.014196603524549767,0.010089018481031609,0.017460805081507713,0.011357277888476958,0.007362472555035637,0.014320599938443257,0.0035558595186562236,-0.01616501561967587,0.0844427130585832
"Monroe County, Florida",12,087,73269.0,73873.0,74809.0,76351.0,77136.0,77482.0,79077.0,77013.0,75027.0,74228.0,0.008243595517886115,0.012670393783926537,0.02061249314921998,0.01028146324213175,0.004485583903754309,0.020585426292558218,-0.02610114192495927,-0.02578785399867556,-0.010649499513508465,0.013088755135186814
